Date,Quarter,Action,Top,Left,Result,Player,Distance (ft)
Dec 21,2,Missed 2-pointer from 15 ft,52,389,miss,Paul Pierce,15.0
Dec 21,2,Made 3-pointer from 24 ft,272,150,make,Paul Pierce,24.0
Dec 21,2,Missed 2-pointer from 9 ft,129,207,miss,Paul Pierce,9.0
Dec 21,3,Made 2-pointer from 15 ft,111,107,make,Paul Pierce,15.0
Dec 21,3,Made 2-pointer from 19 ft,226,161,make,Paul Pierce,19.0
Dec 21,3,Missed 3-pointer from 25 ft,229,71,miss,Paul Pierce,25.0
Dec 21,3,Missed 2-pointer from 19 ft,196,118,miss,Paul Pierce,19.0
Dec 21,3,Made 2-pointer from 2 ft,63,222,make,Paul Pierce,2.0
Dec 21,3,Missed 2-pointer from 2 ft,55,224,miss,Paul Pierce,2.0
Dec 21,3,Missed 2-pointer from 1 ft,63,238,miss,Paul Pierce,1.0
Dec 21,3,Made 3-pointer from 25 ft,236,71,make,Paul Pierce,25.0
Dec 21,3,Made 2-pointer from 20 ft,246,240,make,Paul Pierce,20.0
Dec 21,3,Missed 3-pointer from 24 ft,279,156,miss,Paul Pierce,24.0
Dec 21,3,Missed 2-pointer from 17 ft,95,79,miss,Paul Pierce,17.0
Dec 21,4,Made 2-pointer from 1 ft,50,235,make,Paul Pierce,1.0
Dec 25,1,Made 3-pointer from 25 ft,252,391,make,Paul Pierce,25.0
Dec 25,1,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Dec 25,1,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Dec 25,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Dec 25,1,Missed 2-pointer from 16 ft,187,320,miss,Paul Pierce,16.0
Dec 25,1,Missed 2-pointer from 10 ft,116,161,miss,Paul Pierce,10.0
Dec 25,1,Missed 2-pointer from 17 ft,127,92,miss,Paul Pierce,17.0
Dec 25,2,Missed 3-pointer from 26 ft,264,380,miss,Paul Pierce,26.0
Dec 25,2,Missed 3-pointer from 25 ft,259,97,miss,Paul Pierce,25.0
Dec 25,2,Missed 2-pointer from 10 ft,152,245,miss,Paul Pierce,10.0
Dec 25,3,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Dec 25,3,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Dec 25,3,Made 2-pointer from 15 ft,180,314,make,Paul Pierce,15.0
Dec 25,3,Made 3-pointer from 26 ft,223,46,make,Paul Pierce,26.0
Dec 25,3,Missed 2-pointer from 18 ft,168,102,miss,Paul Pierce,18.0
Dec 25,3,Made 2-pointer from 15 ft,62,391,make,Paul Pierce,15.0
Dec 25,3,Made 3-pointer from 24 ft,285,287,make,Paul Pierce,24.0
Dec 25,4,Missed 3-pointer from 26 ft,216,46,miss,Paul Pierce,26.0
Dec 25,4,Made 2-pointer from 17 ft,41,66,make,Paul Pierce,17.0
Dec 25,4,Missed 2-pointer from 15 ft,50,95,miss,Paul Pierce,15.0
Dec 27,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Dec 27,1,Made 2-pointer from 16 ft,160,122,make,Paul Pierce,16.0
Dec 27,1,Missed 2-pointer from 16 ft,155,122,miss,Paul Pierce,16.0
Dec 27,1,Missed 2-pointer from 15 ft,185,179,miss,Paul Pierce,15.0
Dec 27,1,Missed 2-pointer from 16 ft,206,263,miss,Paul Pierce,16.0
Dec 27,2,Missed 2-pointer from 16 ft,188,312,miss,Paul Pierce,16.0
Dec 27,2,Missed 3-pointer from 25 ft,134,2,miss,Paul Pierce,25.0
Dec 27,2,Missed 2-pointer from 18 ft,224,273,miss,Paul Pierce,18.0
Dec 27,2,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Dec 27,3,Missed 3-pointer from 24 ft,285,296,miss,Paul Pierce,24.0
Dec 27,3,Missed 2-pointer from 15 ft,187,309,miss,Paul Pierce,15.0
Dec 27,3,Missed 2-pointer from 11 ft,55,352,miss,Paul Pierce,11.0
Dec 27,4,Missed 2-pointer from 16 ft,195,315,miss,Paul Pierce,16.0
Dec 27,4,Missed 2-pointer from 16 ft,193,304,miss,Paul Pierce,16.0
Dec 27,4,Made 2-pointer from 13 ft,55,371,make,Paul Pierce,13.0
Dec 27,4,Missed 3-pointer from 25 ft,239,77,miss,Paul Pierce,25.0
Dec 28,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Dec 28,1,Missed 2-pointer from 21 ft,249,307,miss,Paul Pierce,21.0
Dec 28,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Dec 28,1,Missed 2-pointer from 19 ft,219,151,miss,Paul Pierce,19.0
Dec 28,2,Missed 3-pointer from 26 ft,264,389,miss,Paul Pierce,26.0
Dec 28,2,Made 2-pointer from 17 ft,149,102,make,Paul Pierce,17.0
Dec 28,2,Missed 2-pointer from 18 ft,190,132,miss,Paul Pierce,18.0
Dec 28,2,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Dec 28,2,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Dec 28,2,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Dec 28,2,Missed 2-pointer from 14 ft,137,127,miss,Paul Pierce,14.0
Dec 28,2,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Dec 28,3,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Dec 28,3,Missed 2-pointer from 18 ft,60,59,miss,Paul Pierce,18.0
Dec 28,3,Missed 3-pointer from 22 ft,27,17,miss,Paul Pierce,22.0
Dec 28,3,Made 2-pointer from 18 ft,150,87,make,Paul Pierce,18.0
Dec 28,3,Made 2-pointer from 9 ft,108,169,make,Paul Pierce,9.0
Dec 28,3,Missed 2-pointer from 16 ft,187,327,miss,Paul Pierce,16.0
Dec 28,3,Missed 2-pointer from 17 ft,200,161,miss,Paul Pierce,17.0
Dec 28,3,Missed 3-pointer from 24 ft,201,427,miss,Paul Pierce,24.0
Dec 28,4,Missed 2-pointer from 9 ft,134,219,miss,Paul Pierce,9.0
Dec 28,4,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Dec 28,4,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Dec 28,4,Missed 3-pointer from 25 ft,196,442,miss,Paul Pierce,25.0
Dec 28,4,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Dec 28,4,Missed 2-pointer from 17 ft,101,398,miss,Paul Pierce,17.0
Dec 28,4,Missed 2-pointer from 18 ft,155,391,miss,Paul Pierce,18.0
Dec 28,4,Missed 3-pointer from 25 ft,196,33,miss,Paul Pierce,25.0
Dec 31,1,Missed 2-pointer from 3 ft,65,220,miss,Paul Pierce,3.0
Dec 31,1,Missed 2-pointer from 18 ft,99,63,miss,Paul Pierce,18.0
Dec 31,1,Missed 2-pointer from 2 ft,62,250,miss,Paul Pierce,2.0
Dec 31,1,Made 2-pointer from 1 ft,57,245,make,Paul Pierce,1.0
Dec 31,1,Made 2-pointer from 1 ft,58,248,make,Paul Pierce,1.0
Dec 31,1,Missed 2-pointer from 2 ft,62,219,miss,Paul Pierce,2.0
Dec 31,1,Made 2-pointer from 1 ft,49,246,make,Paul Pierce,1.0
Dec 31,2,Made 2-pointer from 19 ft,185,112,make,Paul Pierce,19.0
Dec 31,2,Missed 3-pointer from 25 ft,251,386,miss,Paul Pierce,25.0
Dec 31,2,Made 2-pointer from 0 ft,50,243,make,Paul Pierce,0.0
Dec 31,2,Missed 2-pointer from 2 ft,52,219,miss,Paul Pierce,2.0
Dec 31,2,Made 2-pointer from 1 ft,60,248,make,Paul Pierce,1.0
Dec 31,2,Missed 2-pointer from 16 ft,119,384,miss,Paul Pierce,16.0
Dec 31,2,Missed 2-pointer from 3 ft,75,224,miss,Paul Pierce,3.0
Dec 31,2,Missed 2-pointer from 2 ft,55,256,miss,Paul Pierce,2.0
Dec 31,3,Missed 2-pointer from 19 ft,242,268,miss,Paul Pierce,19.0
Dec 31,3,Missed 2-pointer from 10 ft,150,269,miss,Paul Pierce,10.0
Jan 3,1,Missed 2-pointer from 16 ft,195,317,miss,Paul Pierce,16.0
Jan 3,1,Made 2-pointer from 1 ft,63,245,make,Paul Pierce,1.0
Jan 3,1,Missed 3-pointer from 24 ft,290,230,miss,Paul Pierce,24.0
Jan 3,1,Missed 3-pointer from 26 ft,264,380,miss,Paul Pierce,26.0
Jan 3,2,Missed 2-pointer from 17 ft,205,166,miss,Paul Pierce,17.0
Jan 3,2,Made 3-pointer from 25 ft,205,434,make,Paul Pierce,25.0
Jan 3,2,Missed 2-pointer from 16 ft,154,355,miss,Paul Pierce,16.0
Jan 3,2,Missed 3-pointer from 26 ft,305,273,miss,Paul Pierce,26.0
Jan 3,3,Missed 2-pointer from 2 ft,72,230,miss,Paul Pierce,2.0
Jan 3,3,Made 3-pointer from 27 ft,257,406,make,Paul Pierce,27.0
Jan 3,3,Missed 2-pointer from 2 ft,70,241,miss,Paul Pierce,2.0
Jan 3,3,Missed 2-pointer from 14 ft,168,160,miss,Paul Pierce,14.0
Jan 3,3,Missed 2-pointer from 2 ft,58,217,miss,Paul Pierce,2.0
Jan 3,3,Made 2-pointer from 1 ft,49,250,make,Paul Pierce,1.0
Jan 3,3,Made 2-pointer from 0 ft,53,241,make,Paul Pierce,0.0
Jan 3,4,Missed 2-pointer from 6 ft,109,227,miss,Paul Pierce,6.0
Jan 3,4,Missed 3-pointer from 27 ft,257,72,miss,Paul Pierce,27.0
Jan 6,1,Made 2-pointer from 19 ft,132,64,make,Paul Pierce,19.0
Jan 6,1,Missed 3-pointer from 25 ft,259,375,miss,Paul Pierce,25.0
Jan 6,1,Made 2-pointer from 1 ft,57,240,make,Paul Pierce,1.0
Jan 6,1,Made 2-pointer from 19 ft,168,97,make,Paul Pierce,19.0
Jan 6,1,Missed 2-pointer from 14 ft,96,110,miss,Paul Pierce,14.0
Jan 6,2,Missed 2-pointer from 2 ft,68,246,miss,Paul Pierce,2.0
Jan 6,2,Made 2-pointer from 0 ft,51,241,make,Paul Pierce,0.0
Jan 6,2,Missed 2-pointer from 7 ft,113,279,miss,Paul Pierce,7.0
Jan 6,2,Made 2-pointer from 1 ft,55,238,make,Paul Pierce,1.0
Jan 6,2,Missed 3-pointer from 26 ft,239,66,miss,Paul Pierce,26.0
Jan 6,2,Made 2-pointer from 9 ft,50,146,make,Paul Pierce,9.0
Jan 6,3,Missed 3-pointer from 25 ft,260,368,miss,Paul Pierce,25.0
Jan 6,3,Missed 2-pointer from 1 ft,49,246,miss,Paul Pierce,1.0
Jan 6,3,Made 2-pointer from 0 ft,50,243,make,Paul Pierce,0.0
Jan 6,3,Missed 3-pointer from 26 ft,259,87,miss,Paul Pierce,26.0
Jan 6,3,Made 3-pointer from 25 ft,228,58,make,Paul Pierce,25.0
Jan 6,3,Made 3-pointer from 25 ft,219,58,make,Paul Pierce,25.0
Jan 6,4,Missed 3-pointer from 26 ft,251,77,miss,Paul Pierce,26.0
Jan 6,4,Missed 2-pointer from 13 ft,42,112,miss,Paul Pierce,13.0
Jan 6,4,Missed 2-pointer from 2 ft,72,232,miss,Paul Pierce,2.0
Jan 6,4,Made 2-pointer from 17 ft,180,125,make,Paul Pierce,17.0
Jan 6,4,Missed 3-pointer from 25 ft,162,468,miss,Paul Pierce,25.0
Jan 6,4,Missed 2-pointer from 14 ft,36,100,miss,Paul Pierce,14.0
Jan 8,1,Missed 2-pointer from 5 ft,93,271,miss,Paul Pierce,5.0
Jan 8,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 8,1,Missed 2-pointer from 16 ft,131,383,miss,Paul Pierce,16.0
Jan 8,2,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 8,3,Missed 3-pointer from 24 ft,162,25,miss,Paul Pierce,24.0
Jan 8,3,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 8,3,Missed 2-pointer from 16 ft,108,91,miss,Paul Pierce,16.0
Jan 8,3,Made 3-pointer from 25 ft,205,434,make,Paul Pierce,25.0
Jan 8,3,Missed 3-pointer from 25 ft,259,376,miss,Paul Pierce,25.0
Jan 8,4,Made 2-pointer from 14 ft,131,123,make,Paul Pierce,14.0
Jan 8,4,Missed 2-pointer from 22 ft,152,40,miss,Paul Pierce,22.0
Jan 8,4,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 8,4,Made 3-pointer from 25 ft,147,465,make,Paul Pierce,25.0
Jan 8,4,Missed 3-pointer from 25 ft,292,283,miss,Paul Pierce,25.0
Jan 10,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 10,1,Missed 2-pointer from 23 ft,224,384,miss,Paul Pierce,23.0
Jan 10,2,Made 3-pointer from 24 ft,275,148,make,Paul Pierce,24.0
Jan 10,2,Missed 3-pointer from 24 ft,264,133,miss,Paul Pierce,24.0
Jan 10,2,Missed 2-pointer from 9 ft,98,314,miss,Paul Pierce,9.0
Jan 10,2,Missed 3-pointer from 25 ft,193,444,miss,Paul Pierce,25.0
Jan 10,2,Made 2-pointer from 16 ft,185,322,make,Paul Pierce,16.0
Jan 10,2,Missed 2-pointer from 15 ft,114,109,miss,Paul Pierce,15.0
Jan 10,2,Missed 3-pointer from 24 ft,260,130,miss,Paul Pierce,24.0
Jan 10,3,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 10,3,Missed 2-pointer from 6 ft,89,190,miss,Paul Pierce,6.0
Jan 10,3,Made 3-pointer from 24 ft,200,430,make,Paul Pierce,24.0
Jan 10,3,Made 3-pointer from 24 ft,132,470,make,Paul Pierce,24.0
Jan 10,3,Made 3-pointer from 24 ft,254,368,make,Paul Pierce,24.0
Jan 10,3,Missed 3-pointer from 26 ft,283,348,miss,Paul Pierce,26.0
Jan 10,3,Made 2-pointer from 14 ft,160,325,make,Paul Pierce,14.0
Jan 12,1,Missed 3-pointer from 24 ft,242,100,miss,Paul Pierce,24.0
Jan 12,1,Missed 2-pointer from 15 ft,136,120,miss,Paul Pierce,15.0
Jan 12,1,Made 2-pointer from 14 ft,96,371,make,Paul Pierce,14.0
Jan 12,1,Missed 2-pointer from 1 ft,58,245,miss,Paul Pierce,1.0
Jan 12,1,Missed 3-pointer from 25 ft,272,363,miss,Paul Pierce,25.0
Jan 12,1,Missed 2-pointer from 18 ft,182,111,miss,Paul Pierce,18.0
Jan 12,2,Made 2-pointer from 2 ft,68,243,make,Paul Pierce,2.0
Jan 12,2,Missed 2-pointer from 17 ft,144,378,miss,Paul Pierce,17.0
Jan 12,2,Missed 2-pointer from 6 ft,80,191,miss,Paul Pierce,6.0
Jan 12,3,Made 2-pointer from 1 ft,57,238,make,Paul Pierce,1.0
Jan 12,3,Missed 3-pointer from 25 ft,165,20,miss,Paul Pierce,25.0
Jan 12,3,Made 2-pointer from 11 ft,161,218,make,Paul Pierce,11.0
Jan 12,3,Made 3-pointer from 25 ft,223,66,make,Paul Pierce,25.0
Jan 12,3,Made 2-pointer from 15 ft,58,94,make,Paul Pierce,15.0
Jan 12,4,Missed 3-pointer from 25 ft,177,452,miss,Paul Pierce,25.0
Jan 12,4,Missed 3-pointer from 25 ft,239,82,miss,Paul Pierce,25.0
Jan 12,4,Made 2-pointer from 2 ft,72,240,make,Paul Pierce,2.0
Jan 12,4,Made 2-pointer from 2 ft,67,238,make,Paul Pierce,2.0
Jan 12,4,Missed 2-pointer from 21 ft,162,61,miss,Paul Pierce,21.0
Jan 12,4,Made 2-pointer from 1 ft,60,243,make,Paul Pierce,1.0
Jan 12,4,Missed 2-pointer from 1 ft,60,230,miss,Paul Pierce,1.0
Jan 12,4,Missed 2-pointer from 16 ft,91,86,miss,Paul Pierce,16.0
Jan 12,4,Missed 3-pointer from 24 ft,106,473,miss,Paul Pierce,24.0
Jan 12,4,Missed 2-pointer from 17 ft,185,338,miss,Paul Pierce,17.0
Jan 13,1,Made 2-pointer from 17 ft,164,109,make,Paul Pierce,17.0
Jan 13,1,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 13,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 13,1,Missed 3-pointer from 25 ft,221,63,miss,Paul Pierce,25.0
Jan 13,1,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 13,2,Made 2-pointer from 20 ft,141,416,make,Paul Pierce,20.0
Jan 13,2,Made 2-pointer from 21 ft,173,404,make,Paul Pierce,21.0
Jan 13,2,Made 2-pointer from 16 ft,131,102,make,Paul Pierce,16.0
Jan 13,2,Missed 2-pointer from 16 ft,144,112,miss,Paul Pierce,16.0
Jan 13,2,Made 3-pointer from 26 ft,280,357,make,Paul Pierce,26.0
Jan 13,3,Missed 2-pointer from 21 ft,216,375,miss,Paul Pierce,21.0
Jan 13,3,Missed 2-pointer from 18 ft,101,417,miss,Paul Pierce,18.0
Jan 13,3,Missed 2-pointer from 18 ft,126,407,miss,Paul Pierce,18.0
Jan 13,3,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 13,3,Missed 2-pointer from 18 ft,134,401,miss,Paul Pierce,18.0
Jan 13,4,Missed 2-pointer from 9 ft,81,324,miss,Paul Pierce,9.0
Jan 13,4,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 13,4,Made 3-pointer from 25 ft,259,368,make,Paul Pierce,25.0
Jan 13,4,Made 3-pointer from 24 ft,256,370,make,Paul Pierce,24.0
Jan 13,4,Made 2-pointer from 18 ft,231,240,make,Paul Pierce,18.0
Jan 13,4,Missed 2-pointer from 10 ft,104,320,miss,Paul Pierce,10.0
Jan 15,1,Made 2-pointer from 2 ft,53,222,make,Paul Pierce,2.0
Jan 15,1,Missed 2-pointer from 18 ft,172,109,miss,Paul Pierce,18.0
Jan 15,1,Made 2-pointer from 21 ft,172,64,make,Paul Pierce,21.0
Jan 15,1,Made 2-pointer from 2 ft,41,220,make,Paul Pierce,2.0
Jan 15,1,Missed 2-pointer from 9 ft,144,234,miss,Paul Pierce,9.0
Jan 15,1,Missed 2-pointer from 20 ft,134,64,miss,Paul Pierce,20.0
Jan 15,2,Missed 3-pointer from 24 ft,246,97,miss,Paul Pierce,24.0
Jan 15,2,Made 2-pointer from 2 ft,57,258,make,Paul Pierce,2.0
Jan 15,2,Made 2-pointer from 0 ft,51,241,make,Paul Pierce,0.0
Jan 15,3,Missed 3-pointer from 25 ft,297,238,miss,Paul Pierce,25.0
Jan 15,3,Made 2-pointer from 16 ft,80,81,make,Paul Pierce,16.0
Jan 15,3,Made 2-pointer from 2 ft,60,253,make,Paul Pierce,2.0
Jan 15,3,Missed 2-pointer from 20 ft,193,380,miss,Paul Pierce,20.0
Jan 15,3,Made 3-pointer from 25 ft,239,84,make,Paul Pierce,25.0
Jan 15,3,Missed 3-pointer from 25 ft,264,366,miss,Paul Pierce,25.0
Jan 15,4,Made 2-pointer from 2 ft,58,256,make,Paul Pierce,2.0
Jan 17,1,Missed 2-pointer from 15 ft,180,314,miss,Paul Pierce,15.0
Jan 17,1,Made 2-pointer from 2 ft,67,240,make,Paul Pierce,2.0
Jan 17,1,Missed 2-pointer from 15 ft,180,158,miss,Paul Pierce,15.0
Jan 17,1,Made 2-pointer from 0 ft,50,237,make,Paul Pierce,0.0
Jan 17,1,Made 2-pointer from 19 ft,219,325,make,Paul Pierce,19.0
Jan 17,1,Missed 2-pointer from 17 ft,223,251,miss,Paul Pierce,17.0
Jan 17,1,Missed 2-pointer from 3 ft,76,250,miss,Paul Pierce,3.0
Jan 17,2,Missed 2-pointer from 7 ft,121,234,miss,Paul Pierce,7.0
Jan 17,2,Missed 2-pointer from 16 ft,167,125,miss,Paul Pierce,16.0
Jan 17,2,Missed 3-pointer from 32 ft,310,59,miss,Paul Pierce,32.0
Jan 17,2,Made 3-pointer from 25 ft,303,263,make,Paul Pierce,25.0
Jan 17,3,Missed 3-pointer from 23 ft,49,465,miss,Paul Pierce,23.0
Jan 17,3,Made 2-pointer from 0 ft,50,243,make,Paul Pierce,0.0
Jan 17,3,Missed 2-pointer from 5 ft,98,224,miss,Paul Pierce,5.0
Jan 17,3,Made 2-pointer from 2 ft,68,255,make,Paul Pierce,2.0
Jan 17,3,Made 2-pointer from 3 ft,67,261,make,Paul Pierce,3.0
Jan 17,3,Made 2-pointer from 18 ft,195,127,make,Paul Pierce,18.0
Jan 17,3,Missed 2-pointer from 14 ft,134,123,miss,Paul Pierce,14.0
Jan 17,3,Missed 2-pointer from 4 ft,88,235,miss,Paul Pierce,4.0
Jan 17,3,Missed 2-pointer from 18 ft,226,217,miss,Paul Pierce,18.0
Jan 17,4,Missed 2-pointer from 17 ft,190,140,miss,Paul Pierce,17.0
Jan 17,4,Missed 2-pointer from 3 ft,80,243,miss,Paul Pierce,3.0
Jan 17,4,Missed 3-pointer from 26 ft,228,429,miss,Paul Pierce,26.0
Jan 17,4,Made 2-pointer from 0 ft,53,240,make,Paul Pierce,0.0
Jan 17,4,Missed 2-pointer from 21 ft,180,399,miss,Paul Pierce,21.0
Jan 17,4,Missed 2-pointer from 5 ft,86,281,miss,Paul Pierce,5.0
Jan 17,4,Made 2-pointer from 18 ft,203,332,make,Paul Pierce,18.0
Jan 17,4,Made 2-pointer from 17 ft,187,342,make,Paul Pierce,17.0
Jan 17,4,Made 2-pointer from 1 ft,57,235,make,Paul Pierce,1.0
Jan 18,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 18,1,Made 2-pointer from 14 ft,111,112,make,Paul Pierce,14.0
Jan 18,1,Missed 2-pointer from 14 ft,108,370,miss,Paul Pierce,14.0
Jan 18,1,Missed 2-pointer from 13 ft,118,347,miss,Paul Pierce,13.0
Jan 18,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 18,1,Missed 2-pointer from 18 ft,152,97,miss,Paul Pierce,18.0
Jan 18,1,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 18,2,Missed 3-pointer from 24 ft,76,481,miss,Paul Pierce,24.0
Jan 18,2,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 18,2,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 18,2,Missed 2-pointer from 17 ft,183,350,miss,Paul Pierce,17.0
Jan 18,3,Missed 2-pointer from 15 ft,32,94,miss,Paul Pierce,15.0
Jan 18,3,Missed 3-pointer from 24 ft,270,145,miss,Paul Pierce,24.0
Jan 18,3,Missed 2-pointer from 15 ft,109,378,miss,Paul Pierce,15.0
Jan 18,3,Missed 2-pointer from 14 ft,137,352,miss,Paul Pierce,14.0
Jan 18,3,Missed 2-pointer from 15 ft,49,386,miss,Paul Pierce,15.0
Jan 18,4,Made 2-pointer from 13 ft,182,255,make,Paul Pierce,13.0
Jan 18,4,Missed 2-pointer from 15 ft,185,304,miss,Paul Pierce,15.0
Jan 18,4,Missed 3-pointer from 26 ft,214,444,miss,Paul Pierce,26.0
Jan 18,4,Missed 2-pointer from 11 ft,127,156,miss,Paul Pierce,11.0
Jan 18,4,Missed 2-pointer from 15 ft,32,91,miss,Paul Pierce,15.0
Jan 18,4,Made 2-pointer from 12 ft,165,251,make,Paul Pierce,12.0
Jan 20,1,Missed 2-pointer from 18 ft,231,261,miss,Paul Pierce,18.0
Jan 20,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 20,1,Missed 2-pointer from 16 ft,49,76,miss,Paul Pierce,16.0
Jan 20,1,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 20,2,Missed 3-pointer from 25 ft,244,79,miss,Paul Pierce,25.0
Jan 20,2,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 20,2,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 20,2,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 20,2,Missed 3-pointer from 26 ft,310,264,miss,Paul Pierce,26.0
Jan 20,2,Missed 3-pointer from 26 ft,252,69,miss,Paul Pierce,26.0
Jan 20,2,Missed 2-pointer from 15 ft,114,373,miss,Paul Pierce,15.0
Jan 20,3,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 20,3,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 20,3,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 20,3,Missed 2-pointer from 14 ft,67,105,miss,Paul Pierce,14.0
Jan 20,3,Made 2-pointer from 0 ft,50,240,make,Paul Pierce,0.0
Jan 20,3,Made 2-pointer from 15 ft,137,112,make,Paul Pierce,15.0
Jan 20,3,Made 3-pointer from 27 ft,267,81,make,Paul Pierce,27.0
Jan 20,4,Made 2-pointer from 21 ft,247,169,make,Paul Pierce,21.0
Jan 20,4,Made 2-pointer from 15 ft,41,86,make,Paul Pierce,15.0
Jan 20,4,Missed 2-pointer from 12 ft,168,222,miss,Paul Pierce,12.0
Jan 20,4,Missed 2-pointer from 0 ft,50,240,miss,Paul Pierce,0.0
Jan 20,4,Made 2-pointer from 13 ft,175,230,make,Paul Pierce,13.0
Jan 20,4,Made 2-pointer from 20 ft,233,153,make,Paul Pierce,20.0
Jan 20,4,Missed 3-pointer from 25 ft,231,406,miss,Paul Pierce,25.0
Jan 20,4,Missed 2-pointer from 17 ft,52,68,miss,Paul Pierce,17.0
Jan 22,1,Missed 2-pointer from 16 ft,173,337,miss,Paul Pierce,16.0
Jan 22,1,Missed 3-pointer from 24 ft,228,77,miss,Paul Pierce,24.0
Jan 22,1,Missed 3-pointer from 25 ft,295,229,miss,Paul Pierce,25.0
Jan 22,1,Made 2-pointer from 16 ft,196,179,make,Paul Pierce,16.0
Jan 22,2,Missed 2-pointer from 20 ft,233,325,miss,Paul Pierce,20.0
Jan 22,2,Made 2-pointer from 3 ft,57,214,make,Paul Pierce,3.0
Jan 22,2,Made 2-pointer from 2 ft,60,224,make,Paul Pierce,2.0
Jan 22,3,Missed 2-pointer from 19 ft,68,429,miss,Paul Pierce,19.0
Jan 22,3,Made 3-pointer from 25 ft,223,63,make,Paul Pierce,25.0
Jan 22,3,Missed 3-pointer from 25 ft,267,125,miss,Paul Pierce,25.0
Jan 22,3,Missed 3-pointer from 23 ft,58,7,miss,Paul Pierce,23.0
Jan 22,3,Missed 2-pointer from 2 ft,63,258,miss,Paul Pierce,2.0
Jan 22,3,Missed 2-pointer from 19 ft,172,99,miss,Paul Pierce,19.0
Jan 22,3,Missed 2-pointer from 18 ft,196,337,miss,Paul Pierce,18.0
Jan 22,4,Made 2-pointer from 18 ft,224,206,make,Paul Pierce,18.0
Jan 22,4,Made 2-pointer from 19 ft,187,114,make,Paul Pierce,19.0
Jan 22,4,Made 2-pointer from 2 ft,60,255,make,Paul Pierce,2.0
Jan 22,4,Missed 2-pointer from 19 ft,57,426,miss,Paul Pierce,19.0
Jan 22,4,Made 2-pointer from 1 ft,52,251,make,Paul Pierce,1.0
Jan 22,4,Made 2-pointer from 18 ft,170,107,make,Paul Pierce,18.0
Jan 22,4,Missed 2-pointer from 19 ft,118,66,miss,Paul Pierce,19.0
Jan 22,4,Made 2-pointer from 2 ft,53,222,make,Paul Pierce,2.0
Jan 22,4,Missed 2-pointer from 2 ft,63,253,miss,Paul Pierce,2.0
Jan 24,1,Made 3-pointer from 22 ft,31,17,make,Paul Pierce,22.0
Jan 24,1,Missed 2-pointer from 16 ft,203,204,miss,Paul Pierce,16.0
Jan 24,1,Made 3-pointer from 23 ft,42,7,make,Paul Pierce,23.0
