Date,Quarter,Action,Top,Left,Result,Player,Distance (ft)
Nov 29,2,Missed 2-pointer from 6 ft,63,297,miss,Luka Doncic,6.0
Nov 29,2,Made 2-pointer from 1 ft,51,254,make,Luka Doncic,1.0
Nov 29,2,Missed 2-pointer from 8 ft,105,185,miss,Luka Doncic,8.0
Nov 29,2,Missed 2-pointer from 6 ft,76,294,miss,Luka Doncic,6.0
Nov 29,3,Made 3-pointer from 28 ft,313,149,make,Luka Doncic,28.0
Nov 29,3,Made 3-pointer from 26 ft,266,100,make,Luka Doncic,26.0
Nov 29,3,Missed 2-pointer from 5 ft,94,214,miss,Luka Doncic,5.0
Nov 29,3,Made 2-pointer from 7 ft,90,176,make,Luka Doncic,7.0
Nov 29,3,Made 2-pointer from 9 ft,137,256,make,Luka Doncic,9.0
Nov 29,3,Made 2-pointer from 5 ft,90,267,make,Luka Doncic,5.0
Nov 29,3,Missed 3-pointer from 26 ft,254,402,miss,Luka Doncic,26.0
Nov 29,4,Made 3-pointer from 25 ft,300,199,make,Luka Doncic,25.0
Nov 29,4,Made 2-pointer from 10 ft,104,156,make,Luka Doncic,10.0
Nov 29,4,Missed 3-pointer from 26 ft,228,47,miss,Luka Doncic,26.0
Nov 29,4,Missed 2-pointer from 18 ft,228,291,miss,Luka Doncic,18.0
Nov 29,4,Made 2-pointer from 23 ft,238,376,make,Luka Doncic,23.0
Nov 29,4,Missed 3-pointer from 25 ft,166,19,miss,Luka Doncic,25.0
Nov 29,4,Made 2-pointer from 14 ft,162,327,make,Luka Doncic,14.0
Dec 1,1,Made 2-pointer from 2 ft,61,258,make,Luka Doncic,2.0
Dec 1,1,Made 3-pointer from 26 ft,277,374,make,Luka Doncic,26.0
Dec 1,1,Made 3-pointer from 27 ft,281,377,make,Luka Doncic,27.0
Dec 1,1,Made 3-pointer from 27 ft,299,127,make,Luka Doncic,27.0
Dec 1,1,Missed 3-pointer from 27 ft,292,362,miss,Luka Doncic,27.0
Dec 1,1,Made 2-pointer from 3 ft,55,215,make,Luka Doncic,3.0
Dec 1,1,Missed 3-pointer from 27 ft,319,182,miss,Luka Doncic,27.0
Dec 1,1,Missed 2-pointer from 8 ft,105,176,miss,Luka Doncic,8.0
Dec 1,2,Made 2-pointer from 10 ft,36,141,make,Luka Doncic,10.0
Dec 1,2,Missed 3-pointer from 27 ft,320,260,miss,Luka Doncic,27.0
Dec 1,2,Made 3-pointer from 26 ft,203,32,make,Luka Doncic,26.0
Dec 1,2,Missed 3-pointer from 27 ft,308,312,miss,Luka Doncic,27.0
Dec 1,3,Missed 2-pointer from 15 ft,116,107,miss,Luka Doncic,15.0
Dec 1,3,Missed 2-pointer from 11 ft,68,128,miss,Luka Doncic,11.0
Dec 1,3,Made 2-pointer from 10 ft,53,338,make,Luka Doncic,10.0
Dec 1,3,Made 3-pointer from 29 ft,298,95,make,Luka Doncic,29.0
Dec 1,3,Made 3-pointer from 27 ft,213,22,make,Luka Doncic,27.0
Dec 1,3,Missed 3-pointer from 34 ft,365,107,miss,Luka Doncic,34.0
Dec 1,3,Missed 2-pointer from 15 ft,59,87,miss,Luka Doncic,15.0
Dec 1,4,Missed 2-pointer from 14 ft,186,283,miss,Luka Doncic,14.0
Dec 1,4,Missed 3-pointer from 27 ft,311,333,miss,Luka Doncic,27.0
Dec 1,4,Missed 3-pointer from 27 ft,234,37,miss,Luka Doncic,27.0
Dec 1,4,Made 3-pointer from 28 ft,234,27,make,Luka Doncic,28.0
Dec 1,1,Made 2-pointer from 14 ft,180,179,make,Luka Doncic,14.0
Dec 1,1,Made 2-pointer from 3 ft,67,262,make,Luka Doncic,3.0
Dec 3,1,Missed 2-pointer from 7 ft,105,283,miss,Luka Doncic,7.0
Dec 3,1,Missed 2-pointer from 6 ft,108,221,miss,Luka Doncic,6.0
Dec 3,1,Missed 3-pointer from 26 ft,282,358,miss,Luka Doncic,26.0
Dec 3,1,Missed 3-pointer from 25 ft,303,288,miss,Luka Doncic,25.0
Dec 3,1,Made 3-pointer from 26 ft,298,324,make,Luka Doncic,26.0
Dec 3,1,Missed 3-pointer from 27 ft,279,379,miss,Luka Doncic,27.0
Dec 3,1,Made 2-pointer from 1 ft,58,249,make,Luka Doncic,1.0
Dec 3,1,Missed 3-pointer from 27 ft,268,410,miss,Luka Doncic,27.0
Dec 3,2,Missed 2-pointer from 14 ft,193,269,miss,Luka Doncic,14.0
Dec 3,2,Missed 2-pointer from 3 ft,63,273,miss,Luka Doncic,3.0
Dec 3,2,Made 2-pointer from 0 ft,51,240,make,Luka Doncic,0.0
Dec 3,3,Made 2-pointer from 0 ft,48,240,make,Luka Doncic,0.0
Dec 3,3,Made 3-pointer from 25 ft,277,361,make,Luka Doncic,25.0
Dec 3,3,Missed 2-pointer from 17 ft,216,281,miss,Luka Doncic,17.0
Dec 3,3,Made 2-pointer from 5 ft,77,278,make,Luka Doncic,5.0
Dec 3,3,Made 2-pointer from 2 ft,49,223,make,Luka Doncic,2.0
Dec 3,3,Made 2-pointer from 2 ft,43,258,make,Luka Doncic,2.0
Dec 3,3,Made 3-pointer from 27 ft,320,254,make,Luka Doncic,27.0
Dec 3,3,Made 3-pointer from 26 ft,182,20,make,Luka Doncic,26.0
Dec 3,3,Missed 3-pointer from 25 ft,283,333,miss,Luka Doncic,25.0
Dec 3,3,Made 2-pointer from 9 ft,146,242,make,Luka Doncic,9.0
Dec 5,1,Missed 2-pointer from 19 ft,231,183,miss,Luka Doncic,19.0
Dec 5,1,Made 2-pointer from 8 ft,136,248,make,Luka Doncic,8.0
Dec 5,1,Made 2-pointer from 1 ft,63,237,make,Luka Doncic,1.0
Dec 5,1,Made 3-pointer from 25 ft,228,58,make,Luka Doncic,25.0
Dec 5,1,Missed 3-pointer from 26 ft,292,333,miss,Luka Doncic,26.0
Dec 5,1,Missed 3-pointer from 25 ft,204,45,miss,Luka Doncic,25.0
Dec 5,1,Made 2-pointer from 1 ft,61,237,make,Luka Doncic,1.0
Dec 5,1,Made 2-pointer from 7 ft,67,175,make,Luka Doncic,7.0
Dec 5,2,Made 3-pointer from 25 ft,303,202,make,Luka Doncic,25.0
Dec 5,2,Made 3-pointer from 25 ft,298,175,make,Luka Doncic,25.0
Dec 5,2,Missed 3-pointer from 25 ft,259,96,miss,Luka Doncic,25.0
Dec 5,2,Made 2-pointer from 3 ft,70,210,make,Luka Doncic,3.0
Dec 5,2,Made 3-pointer from 27 ft,294,123,make,Luka Doncic,27.0
Dec 5,3,Made 2-pointer from 19 ft,207,127,make,Luka Doncic,19.0
Dec 5,3,Missed 3-pointer from 28 ft,314,331,miss,Luka Doncic,28.0
Dec 5,3,Missed 2-pointer from 21 ft,223,119,miss,Luka Doncic,21.0
Dec 5,3,Made 2-pointer from 11 ft,113,148,make,Luka Doncic,11.0
Dec 5,3,Missed 3-pointer from 25 ft,245,75,miss,Luka Doncic,25.0
Dec 5,3,Missed 2-pointer from 13 ft,174,270,miss,Luka Doncic,13.0
Dec 5,3,Made 2-pointer from 3 ft,79,249,make,Luka Doncic,3.0
Dec 6,1,Missed 3-pointer from 25 ft,274,118,miss,Luka Doncic,25.0
Dec 6,1,Missed 2-pointer from 11 ft,157,267,miss,Luka Doncic,11.0
Dec 6,1,Missed 2-pointer from 7 ft,111,198,miss,Luka Doncic,7.0
Dec 6,1,Made 3-pointer from 27 ft,295,360,make,Luka Doncic,27.0
Dec 6,1,Made 3-pointer from 28 ft,290,87,make,Luka Doncic,28.0
Dec 6,1,Missed 3-pointer from 32 ft,353,147,miss,Luka Doncic,32.0
Dec 6,2,Made 3-pointer from 25 ft,267,118,make,Luka Doncic,25.0
Dec 6,2,Made 3-pointer from 26 ft,220,43,make,Luka Doncic,26.0
Dec 6,3,Missed 3-pointer from 25 ft,154,465,miss,Luka Doncic,25.0
Dec 6,3,Missed 2-pointer from 7 ft,115,259,miss,Luka Doncic,7.0
Dec 6,3,Missed 3-pointer from 23 ft,75,470,miss,Luka Doncic,23.0
Dec 6,3,Missed 2-pointer from 6 ft,93,192,miss,Luka Doncic,6.0
Dec 6,3,Missed 3-pointer from 26 ft,274,95,miss,Luka Doncic,26.0
Dec 6,3,Made 2-pointer from 9 ft,146,234,make,Luka Doncic,9.0
Dec 6,4,Missed 2-pointer from 18 ft,220,162,miss,Luka Doncic,18.0
Dec 6,4,Missed 2-pointer from 15 ft,173,146,miss,Luka Doncic,15.0
Dec 6,4,Missed 2-pointer from 17 ft,174,127,miss,Luka Doncic,17.0
Dec 9,1,Missed 2-pointer from 12 ft,170,197,miss,Luka Doncic,12.0
Dec 9,1,Missed 2-pointer from 8 ft,108,293,miss,Luka Doncic,8.0
Dec 9,1,Made 2-pointer from 2 ft,59,261,make,Luka Doncic,2.0
Dec 9,1,Made 3-pointer from 25 ft,204,43,make,Luka Doncic,25.0
Dec 9,1,Missed 3-pointer from 25 ft,241,75,miss,Luka Doncic,25.0
Dec 9,1,Missed 3-pointer from 28 ft,302,374,miss,Luka Doncic,28.0
Dec 9,1,Made 2-pointer from 7 ft,74,307,make,Luka Doncic,7.0
Dec 9,1,Made 3-pointer from 24 ft,280,152,make,Luka Doncic,24.0
Dec 9,1,Made 3-pointer from 25 ft,256,393,make,Luka Doncic,25.0
Dec 9,1,Made 2-pointer from 20 ft,205,363,make,Luka Doncic,20.0
Dec 9,2,Missed 2-pointer from 5 ft,70,288,miss,Luka Doncic,5.0
Dec 9,2,Missed 3-pointer from 27 ft,323,209,miss,Luka Doncic,27.0
Dec 9,2,Missed 2-pointer from 3 ft,70,267,miss,Luka Doncic,3.0
Dec 9,2,Made 2-pointer from 5 ft,98,241,make,Luka Doncic,5.0
Dec 9,2,Missed 2-pointer from 14 ft,137,351,miss,Luka Doncic,14.0
Dec 9,3,Made 2-pointer from 4 ft,59,280,make,Luka Doncic,4.0
Dec 9,3,Missed 3-pointer from 26 ft,289,340,miss,Luka Doncic,26.0
Dec 9,3,Missed 2-pointer from 6 ft,67,301,miss,Luka Doncic,6.0
Dec 9,3,Made 2-pointer from 12 ft,91,356,make,Luka Doncic,12.0
Dec 9,3,Made 2-pointer from 12 ft,168,229,make,Luka Doncic,12.0
Dec 9,3,Made 2-pointer from 1 ft,59,244,make,Luka Doncic,1.0
Dec 9,3,Missed 2-pointer from 11 ft,159,223,miss,Luka Doncic,11.0
Dec 9,3,Missed 3-pointer from 24 ft,166,25,miss,Luka Doncic,24.0
Dec 9,4,Missed 3-pointer from 26 ft,266,85,miss,Luka Doncic,26.0
Dec 9,4,Made 2-pointer from 15 ft,184,177,make,Luka Doncic,15.0
Dec 9,4,Missed 3-pointer from 27 ft,307,323,miss,Luka Doncic,27.0
Dec 9,4,Made 2-pointer from 1 ft,56,250,make,Luka Doncic,1.0
Dec 9,4,Missed 3-pointer from 30 ft,323,108,miss,Luka Doncic,30.0
Dec 12,1,Made 3-pointer from 27 ft,282,98,make,Luka Doncic,27.0
Dec 12,1,Made 2-pointer from 5 ft,107,233,make,Luka Doncic,5.0
Dec 12,1,Missed 2-pointer from 9 ft,125,187,miss,Luka Doncic,9.0
Dec 12,1,Missed 3-pointer from 30 ft,299,76,miss,Luka Doncic,30.0
Dec 12,1,Missed 2-pointer from 3 ft,59,266,miss,Luka Doncic,3.0
Dec 12,1,Made 2-pointer from 12 ft,80,122,make,Luka Doncic,12.0
Dec 12,2,Made 3-pointer from 26 ft,299,318,make,Luka Doncic,26.0
Dec 12,2,Missed 3-pointer from 27 ft,253,67,miss,Luka Doncic,27.0
Dec 12,2,Made 2-pointer from 6 ft,58,299,make,Luka Doncic,6.0
Dec 12,2,Made 2-pointer from 3 ft,75,215,make,Luka Doncic,3.0
Dec 12,2,Made 2-pointer from 7 ft,71,305,make,Luka Doncic,7.0
Dec 12,2,Missed 3-pointer from 29 ft,330,155,miss,Luka Doncic,29.0
Dec 12,2,Missed 3-pointer from 37 ft,417,197,miss,Luka Doncic,37.0
Dec 12,3,Missed 3-pointer from 26 ft,268,382,miss,Luka Doncic,26.0
Dec 12,3,Missed 2-pointer from 13 ft,167,298,miss,Luka Doncic,13.0
Dec 12,3,Missed 2-pointer from 14 ft,67,100,miss,Luka Doncic,14.0
Dec 12,3,Made 3-pointer from 25 ft,200,42,make,Luka Doncic,25.0
Dec 12,3,Missed 2-pointer from 11 ft,60,130,miss,Luka Doncic,11.0
Dec 12,3,Made 2-pointer from 6 ft,70,179,make,Luka Doncic,6.0
Dec 12,3,Made 2-pointer from 12 ft,159,298,make,Luka Doncic,12.0
Dec 12,3,Missed 3-pointer from 34 ft,359,382,miss,Luka Doncic,34.0
Dec 12,3,Missed 2-pointer from 16 ft,69,82,miss,Luka Doncic,16.0
Dec 12,4,Missed 2-pointer from 11 ft,113,147,miss,Luka Doncic,11.0
Dec 12,4,Made 2-pointer from 13 ft,169,187,make,Luka Doncic,13.0
Dec 12,4,Made 2-pointer from 4 ft,88,252,make,Luka Doncic,4.0
Dec 12,4,Made 2-pointer from 8 ft,123,193,make,Luka Doncic,8.0
Dec 12,4,Missed 3-pointer from 27 ft,323,265,miss,Luka Doncic,27.0
Dec 14,1,Made 2-pointer from 4 ft,68,280,make,Luka Doncic,4.0
Dec 14,1,Missed 3-pointer from 27 ft,289,108,miss,Luka Doncic,27.0
Dec 14,1,Missed 2-pointer from 10 ft,148,217,miss,Luka Doncic,10.0
Dec 14,1,Missed 2-pointer from 8 ft,73,318,miss,Luka Doncic,8.0
Dec 14,1,Made 2-pointer from 13 ft,174,184,make,Luka Doncic,13.0
Dec 14,1,Missed 3-pointer from 26 ft,308,216,miss,Luka Doncic,26.0
Dec 14,1,Missed 2-pointer from 10 ft,59,143,miss,Luka Doncic,10.0
Dec 14,1,Made 2-pointer from 9 ft,58,153,make,Luka Doncic,9.0
Dec 14,2,Missed 2-pointer from 5 ft,68,289,miss,Luka Doncic,5.0
Dec 14,2,Missed 2-pointer from 3 ft,54,210,miss,Luka Doncic,3.0
Dec 14,2,Missed 2-pointer from 12 ft,152,177,miss,Luka Doncic,12.0
Dec 14,2,Missed 2-pointer from 2 ft,53,261,miss,Luka Doncic,2.0
Dec 14,2,Made 3-pointer from 26 ft,294,143,make,Luka Doncic,26.0
Dec 14,3,Missed 3-pointer from 26 ft,307,202,miss,Luka Doncic,26.0
Dec 14,3,Made 2-pointer from 5 ft,92,204,make,Luka Doncic,5.0
Dec 14,3,Made 3-pointer from 25 ft,299,252,make,Luka Doncic,25.0
Dec 14,3,Made 2-pointer from 9 ft,87,157,make,Luka Doncic,9.0
Dec 14,3,Missed 3-pointer from 26 ft,283,355,miss,Luka Doncic,26.0
Dec 14,4,Made 2-pointer from 5 ft,70,188,make,Luka Doncic,5.0
Dec 14,4,Missed 3-pointer from 27 ft,303,345,miss,Luka Doncic,27.0
Dec 14,4,Made 2-pointer from 1 ft,66,246,make,Luka Doncic,1.0
Dec 14,4,Missed 3-pointer from 26 ft,269,379,miss,Luka Doncic,26.0
Dec 14,4,Missed 2-pointer from 6 ft,47,179,miss,Luka Doncic,6.0
Dec 16,1,Missed 2-pointer from 11 ft,65,346,miss,Luka Doncic,11.0
Dec 16,1,Missed 3-pointer from 25 ft,161,15,miss,Luka Doncic,25.0
Dec 16,1,Made 2-pointer from 1 ft,61,252,make,Luka Doncic,1.0
Dec 16,1,Made 2-pointer from 1 ft,54,228,make,Luka Doncic,1.0
Dec 16,1,Missed 2-pointer from 2 ft,74,248,miss,Luka Doncic,2.0
Dec 16,1,Missed 2-pointer from 7 ft,73,307,miss,Luka Doncic,7.0
Dec 16,1,Made 3-pointer from 27 ft,302,341,make,Luka Doncic,27.0
Dec 16,2,Made 2-pointer from 12 ft,172,276,make,Luka Doncic,12.0
Dec 16,2,Made 3-pointer from 26 ft,263,92,make,Luka Doncic,26.0
Dec 16,2,Made 3-pointer from 27 ft,272,83,make,Luka Doncic,27.0
Dec 16,2,Made 2-pointer from 12 ft,144,315,make,Luka Doncic,12.0
Dec 16,3,Made 3-pointer from 26 ft,279,360,make,Luka Doncic,26.0
Dec 16,3,Made 2-pointer from 2 ft,69,241,make,Luka Doncic,2.0
Dec 16,3,Made 3-pointer from 26 ft,315,259,make,Luka Doncic,26.0
Dec 16,3,Missed 3-pointer from 29 ft,320,345,miss,Luka Doncic,29.0
Dec 16,3,Made 2-pointer from 1 ft,59,241,make,Luka Doncic,1.0
Dec 16,3,Missed 3-pointer from 26 ft,272,94,miss,Luka Doncic,26.0
Dec 19,1,Missed 2-pointer from 3 ft,72,223,miss,Luka Doncic,3.0
Dec 19,1,Missed 2-pointer from 2 ft,72,238,miss,Luka Doncic,2.0
Dec 19,1,Made 3-pointer from 26 ft,253,69,make,Luka Doncic,26.0
Dec 19,1,Missed 3-pointer from 23 ft,92,466,miss,Luka Doncic,23.0
Dec 19,1,Made 3-pointer from 26 ft,269,104,make,Luka Doncic,26.0
Dec 19,2,Made 2-pointer from 1 ft,61,248,make,Luka Doncic,1.0
Dec 19,2,Missed 2-pointer from 3 ft,78,221,miss,Luka Doncic,3.0
Dec 19,2,Missed 3-pointer from 26 ft,262,85,miss,Luka Doncic,26.0
Dec 19,2,Made 3-pointer from 25 ft,187,26,make,Luka Doncic,25.0
Dec 19,2,Missed 3-pointer from 24 ft,184,438,miss,Luka Doncic,24.0
Dec 19,3,Missed 3-pointer from 25 ft,225,58,miss,Luka Doncic,25.0
Dec 19,3,Missed 3-pointer from 24 ft,195,41,miss,Luka Doncic,24.0
Dec 19,3,Missed 2-pointer from 14 ft,100,103,miss,Luka Doncic,14.0
Dec 19,3,Missed 2-pointer from 4 ft,89,257,miss,Luka Doncic,4.0
Dec 19,3,Made 2-pointer from 2 ft,68,237,make,Luka Doncic,2.0
Dec 19,3,Missed 2-pointer from 13 ft,183,231,miss,Luka Doncic,13.0
Dec 19,3,Missed 2-pointer from 12 ft,173,217,miss,Luka Doncic,12.0
Dec 21,1,Made 2-pointer from 3 ft,73,219,make,Luka Doncic,3.0
Dec 21,1,Missed 3-pointer from 30 ft,348,212,miss,Luka Doncic,30.0
Dec 21,1,Made 2-pointer from 11 ft,161,236,make,Luka Doncic,11.0
Dec 21,1,Missed 3-pointer from 29 ft,338,287,miss,Luka Doncic,29.0
Dec 21,2,Made 3-pointer from 27 ft,263,73,make,Luka Doncic,27.0
Dec 21,2,Missed 2-pointer from 13 ft,149,155,miss,Luka Doncic,13.0
Dec 21,2,Made 2-pointer from 9 ft,73,148,make,Luka Doncic,9.0
Dec 21,2,Made 2-pointer from 11 ft,125,151,make,Luka Doncic,11.0
Dec 21,3,Made 2-pointer from 2 ft,68,256,make,Luka Doncic,2.0
Dec 21,3,Made 2-pointer from 13 ft,78,115,make,Luka Doncic,13.0
Dec 21,3,Missed 2-pointer from 7 ft,121,269,miss,Luka Doncic,7.0
Dec 21,3,Missed 2-pointer from 2 ft,70,243,miss,Luka Doncic,2.0
Dec 21,3,Missed 3-pointer from 26 ft,303,321,miss,Luka Doncic,26.0
Dec 21,4,Made 2-pointer from 14 ft,150,137,make,Luka Doncic,14.0
Dec 21,4,Missed 2-pointer from 17 ft,223,241,miss,Luka Doncic,17.0
Dec 23,1,Missed 3-pointer from 26 ft,313,269,miss,Luka Doncic,26.0
Dec 23,1,Made 3-pointer from 27 ft,269,397,make,Luka Doncic,27.0
Dec 23,1,Missed 2-pointer from 10 ft,125,175,miss,Luka Doncic,10.0
Dec 23,1,Made 2-pointer from 10 ft,123,165,make,Luka Doncic,10.0
Dec 23,1,Missed 3-pointer from 26 ft,282,118,miss,Luka Doncic,26.0
Dec 23,1,Made 2-pointer from 10 ft,123,314,make,Luka Doncic,10.0
Dec 23,1,Missed 2-pointer from 18 ft,228,220,miss,Luka Doncic,18.0
Dec 23,1,Made 2-pointer from 6 ft,89,288,make,Luka Doncic,6.0
Dec 23,1,Made 3-pointer from 26 ft,213,35,make,Luka Doncic,26.0
Dec 23,1,Missed 3-pointer from 29 ft,336,184,miss,Luka Doncic,29.0
Dec 23,2,Missed 2-pointer from 8 ft,133,228,miss,Luka Doncic,8.0
Dec 23,2,Made 2-pointer from 5 ft,106,246,make,Luka Doncic,5.0
Dec 23,2,Made 2-pointer from 3 ft,63,268,make,Luka Doncic,3.0
Dec 23,2,Missed 2-pointer from 11 ft,118,152,miss,Luka Doncic,11.0
Dec 23,3,Made 3-pointer from 27 ft,320,243,make,Luka Doncic,27.0
Dec 23,3,Missed 3-pointer from 27 ft,304,330,miss,Luka Doncic,27.0
Dec 23,3,Made 2-pointer from 14 ft,171,323,make,Luka Doncic,14.0
Dec 23,3,Missed 2-pointer from 18 ft,236,244,miss,Luka Doncic,18.0
Dec 23,3,Missed 3-pointer from 26 ft,278,103,miss,Luka Doncic,26.0
Dec 23,3,Missed 2-pointer from 7 ft,90,296,miss,Luka Doncic,7.0
Dec 23,3,Made 2-pointer from 5 ft,77,197,make,Luka Doncic,5.0
Dec 23,4,Made 3-pointer from 27 ft,218,27,make,Luka Doncic,27.0
Dec 23,4,Made 2-pointer from 13 ft,130,140,make,Luka Doncic,13.0
Dec 23,4,Made 2-pointer from 10 ft,123,312,make,Luka Doncic,10.0
Dec 23,4,Made 2-pointer from 13 ft,149,155,make,Luka Doncic,13.0
Dec 23,4,Made 2-pointer from 3 ft,67,261,make,Luka Doncic,3.0
Dec 23,4,Made 3-pointer from 27 ft,308,340,make,Luka Doncic,27.0
Dec 23,4,Missed 3-pointer from 28 ft,310,353,miss,Luka Doncic,28.0
Dec 23,4,Missed 2-pointer from 11 ft,128,159,miss,Luka Doncic,11.0
Dec 23,4,Made 3-pointer from 30 ft,343,308,make,Luka Doncic,30.0
Dec 25,1,Made 2-pointer from 3 ft,78,243,make,Luka Doncic,3.0
Dec 25,1,Made 3-pointer from 28 ft,313,342,make,Luka Doncic,28.0
Dec 25,1,Missed 2-pointer from 12 ft,163,194,miss,Luka Doncic,12.0
Dec 25,1,Missed 2-pointer from 10 ft,152,232,miss,Luka Doncic,10.0
Dec 25,2,Missed 2-pointer from 7 ft,106,283,miss,Luka Doncic,7.0
Dec 25,2,Made 2-pointer from 12 ft,166,268,make,Luka Doncic,12.0
Dec 25,3,Made 2-pointer from 4 ft,87,224,make,Luka Doncic,4.0
Dec 25,3,Missed 2-pointer from 1 ft,62,240,miss,Luka Doncic,1.0
Dec 25,3,Made 2-pointer from 3 ft,82,259,make,Luka Doncic,3.0
Dec 25,3,Made 2-pointer from 17 ft,51,67,make,Luka Doncic,17.0
Dec 25,3,Missed 2-pointer from 4 ft,74,278,miss,Luka Doncic,4.0
Dec 25,3,Made 2-pointer from 3 ft,78,250,make,Luka Doncic,3.0
Dec 25,4,Missed 3-pointer from 28 ft,312,147,miss,Luka Doncic,28.0
Dec 25,4,Made 2-pointer from 5 ft,107,238,make,Luka Doncic,5.0
Dec 25,4,Missed 2-pointer from 11 ft,84,130,miss,Luka Doncic,11.0
Dec 25,4,Made 3-pointer from 24 ft,100,471,make,Luka Doncic,24.0
Dec 27,1,Made 2-pointer from 3 ft,78,259,make,Luka Doncic,3.0
Dec 27,1,Missed 2-pointer from 12 ft,83,129,miss,Luka Doncic,12.0
Dec 27,1,Missed 2-pointer from 6 ft,68,293,miss,Luka Doncic,6.0
Dec 27,1,Made 2-pointer from 9 ft,133,197,make,Luka Doncic,9.0
Dec 27,1,Made 2-pointer from 7 ft,102,283,make,Luka Doncic,7.0
Dec 27,1,Made 3-pointer from 24 ft,178,450,make,Luka Doncic,24.0
Dec 27,1,Made 2-pointer from 4 ft,93,228,make,Luka Doncic,4.0
Dec 27,2,Missed 3-pointer from 27 ft,315,283,miss,Luka Doncic,27.0
Dec 27,2,Made 2-pointer from 10 ft,147,263,make,Luka Doncic,10.0
Dec 27,2,Made 2-pointer from 2 ft,68,233,make,Luka Doncic,2.0
Dec 27,2,Missed 3-pointer from 29 ft,257,36,miss,Luka Doncic,29.0
Dec 27,3,Made 2-pointer from 9 ft,97,318,make,Luka Doncic,9.0
Dec 27,3,Made 2-pointer from 6 ft,100,272,make,Luka Doncic,6.0
Dec 27,3,Made 3-pointer from 27 ft,294,361,make,Luka Doncic,27.0
Dec 27,3,Made 2-pointer from 12 ft,123,339,make,Luka Doncic,12.0
Dec 27,3,Missed 3-pointer from 26 ft,197,25,miss,Luka Doncic,26.0
Dec 27,3,Made 2-pointer from 12 ft,177,246,make,Luka Doncic,12.0
Dec 27,3,Missed 2-pointer from 11 ft,164,232,miss,Luka Doncic,11.0
Dec 27,3,Missed 2-pointer from 19 ft,163,85,miss,Luka Doncic,19.0
Dec 27,4,Made 2-pointer from 4 ft,83,259,make,Luka Doncic,4.0
Dec 27,4,Missed 3-pointer from 24 ft,103,475,miss,Luka Doncic,24.0
Dec 27,4,Missed 2-pointer from 18 ft,213,147,miss,Luka Doncic,18.0
Dec 27,4,Made 2-pointer from 3 ft,78,238,make,Luka Doncic,3.0
Dec 27,4,Made 2-pointer from 2 ft,63,222,make,Luka Doncic,2.0
Dec 27,4,Missed 2-pointer from 11 ft,118,326,miss,Luka Doncic,11.0
Dec 27,4,Made 2-pointer from 4 ft,84,263,make,Luka Doncic,4.0
Dec 27,4,Made 2-pointer from 11 ft,70,135,make,Luka Doncic,11.0
Dec 27,4,Made 2-pointer from 1 ft,67,236,make,Luka Doncic,1.0
Dec 27,4,Made 2-pointer from 0 ft,53,240,make,Luka Doncic,0.0
Dec 27,4,Made 2-pointer from 11 ft,148,184,make,Luka Doncic,11.0
Dec 27,1,Made 2-pointer from 14 ft,153,334,make,Luka Doncic,14.0
Dec 29,1,Made 2-pointer from 1 ft,57,247,make,Luka Doncic,1.0
Dec 29,1,Made 3-pointer from 26 ft,314,213,make,Luka Doncic,26.0
Dec 29,1,Missed 3-pointer from 27 ft,278,395,miss,Luka Doncic,27.0
Dec 29,1,Made 2-pointer from 10 ft,77,338,make,Luka Doncic,10.0
Dec 29,1,Missed 3-pointer from 31 ft,364,239,miss,Luka Doncic,31.0
Dec 29,1,Made 2-pointer from 4 ft,59,276,make,Luka Doncic,4.0
Dec 29,1,Missed 2-pointer from 17 ft,199,323,miss,Luka Doncic,17.0
Dec 29,1,Missed 3-pointer from 29 ft,256,34,miss,Luka Doncic,29.0
Dec 29,2,Missed 3-pointer from 26 ft,312,294,miss,Luka Doncic,26.0
Dec 29,2,Missed 2-pointer from 10 ft,136,177,miss,Luka Doncic,10.0
Dec 29,2,Made 2-pointer from 4 ft,78,273,make,Luka Doncic,4.0
Dec 29,2,Missed 2-pointer from 12 ft,120,340,miss,Luka Doncic,12.0
Dec 29,2,Made 3-pointer from 35 ft,359,70,make,Luka Doncic,35.0
Dec 29,3,Made 2-pointer from 5 ft,101,265,make,Luka Doncic,5.0
Dec 29,3,Missed 2-pointer from 18 ft,108,64,miss,Luka Doncic,18.0
Dec 29,3,Made 3-pointer from 25 ft,288,147,make,Luka Doncic,25.0
Dec 29,3,Missed 3-pointer from 27 ft,300,134,miss,Luka Doncic,27.0
Dec 29,3,Missed 2-pointer from 9 ft,89,161,miss,Luka Doncic,9.0
Dec 29,3,Made 2-pointer from 1 ft,61,251,make,Luka Doncic,1.0
Dec 29,3,Made 2-pointer from 7 ft,78,170,make,Luka Doncic,7.0
Dec 29,4,Made 3-pointer from 23 ft,59,9,make,Luka Doncic,23.0
Dec 31,1,Made 2-pointer from 15 ft,174,150,make,Luka Doncic,15.0
Dec 31,1,Made 2-pointer from 19 ft,242,280,make,Luka Doncic,19.0
Dec 31,1,Missed 2-pointer from 11 ft,99,145,miss,Luka Doncic,11.0
Dec 31,1,Made 3-pointer from 27 ft,287,379,make,Luka Doncic,27.0
Dec 31,1,Made 2-pointer from 5 ft,94,217,make,Luka Doncic,5.0
Dec 31,1,Made 2-pointer from 9 ft,100,313,make,Luka Doncic,9.0
