Date,Quarter,Action,Top,Left,Result,Player,Distance (ft)
Dec 15,3,Made 2-pointer from 8 ft,58,317,make,Kobe Bryant,8.0
Dec 15,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 15,3,Missed 2-pointer from 5 ft,86,202,miss,Kobe Bryant,5.0
Dec 15,3,Missed 2-pointer from 15 ft,190,178,miss,Kobe Bryant,15.0
Dec 15,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 15,3,Missed 3-pointer from 27 ft,297,133,miss,Kobe Bryant,27.0
Dec 15,3,Made 2-pointer from 10 ft,78,335,make,Kobe Bryant,10.0
Dec 15,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 15,3,Missed 2-pointer from 16 ft,203,196,miss,Kobe Bryant,16.0
Dec 17,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 17,1,Missed 2-pointer from 14 ft,98,368,miss,Kobe Bryant,14.0
Dec 17,1,Missed 2-pointer from 17 ft,172,125,miss,Kobe Bryant,17.0
Dec 17,2,Missed 2-pointer from 15 ft,41,393,miss,Kobe Bryant,15.0
Dec 17,2,Made 2-pointer from 23 ft,277,229,make,Kobe Bryant,23.0
Dec 17,2,Missed 2-pointer from 19 ft,159,87,miss,Kobe Bryant,19.0
Dec 17,3,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Dec 17,3,Made 2-pointer from 21 ft,193,399,make,Kobe Bryant,21.0
Dec 17,3,Made 2-pointer from 20 ft,170,404,make,Kobe Bryant,20.0
Dec 17,3,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Dec 17,3,Made 2-pointer from 18 ft,218,165,make,Kobe Bryant,18.0
Dec 17,4,Missed 2-pointer from 23 ft,237,381,miss,Kobe Bryant,23.0
Dec 17,4,Missed 2-pointer from 7 ft,119,232,miss,Kobe Bryant,7.0
Dec 17,4,Made 2-pointer from 22 ft,141,435,make,Kobe Bryant,22.0
Dec 19,1,Missed 2-pointer from 19 ft,191,373,miss,Kobe Bryant,19.0
Dec 19,1,Made 2-pointer from 22 ft,239,120,make,Kobe Bryant,22.0
Dec 19,1,Missed 2-pointer from 18 ft,52,416,miss,Kobe Bryant,18.0
Dec 19,1,Missed 2-pointer from 5 ft,96,261,miss,Kobe Bryant,5.0
Dec 19,1,Missed 2-pointer from 9 ft,134,278,miss,Kobe Bryant,9.0
Dec 19,1,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Dec 19,1,Missed 2-pointer from 17 ft,183,140,miss,Kobe Bryant,17.0
Dec 19,1,Missed 2-pointer from 12 ft,165,258,miss,Kobe Bryant,12.0
Dec 19,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 19,1,Made 2-pointer from 14 ft,191,271,make,Kobe Bryant,14.0
Dec 19,2,Missed 2-pointer from 20 ft,251,241,miss,Kobe Bryant,20.0
Dec 19,2,Missed 2-pointer from 20 ft,219,352,miss,Kobe Bryant,20.0
Dec 19,2,Missed 2-pointer from 9 ft,111,168,miss,Kobe Bryant,9.0
Dec 19,2,Missed 2-pointer from 8 ft,132,261,miss,Kobe Bryant,8.0
Dec 19,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 19,2,Missed 2-pointer from 10 ft,63,342,miss,Kobe Bryant,10.0
Dec 19,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 19,2,Missed 2-pointer from 16 ft,41,398,miss,Kobe Bryant,16.0
Dec 19,3,Missed 2-pointer from 16 ft,188,155,miss,Kobe Bryant,16.0
Dec 19,3,Missed 2-pointer from 10 ft,149,245,miss,Kobe Bryant,10.0
Dec 19,3,Made 2-pointer from 13 ft,50,368,make,Kobe Bryant,13.0
Dec 19,3,Missed 2-pointer from 10 ft,116,166,miss,Kobe Bryant,10.0
Dec 19,3,Missed 2-pointer from 18 ft,211,151,miss,Kobe Bryant,18.0
Dec 19,3,Missed 2-pointer from 16 ft,206,291,miss,Kobe Bryant,16.0
Dec 19,4,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 19,4,Missed 3-pointer from 23 ft,50,467,miss,Kobe Bryant,23.0
Dec 19,4,Missed 2-pointer from 13 ft,50,370,miss,Kobe Bryant,13.0
Dec 19,4,Made 2-pointer from 19 ft,76,430,make,Kobe Bryant,19.0
Dec 19,4,Missed 2-pointer from 19 ft,113,417,miss,Kobe Bryant,19.0
Dec 20,1,Missed 2-pointer from 5 ft,88,211,miss,Kobe Bryant,5.0
Dec 20,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 20,1,Missed 2-pointer from 12 ft,85,353,miss,Kobe Bryant,12.0
Dec 20,1,Made 2-pointer from 12 ft,37,357,make,Kobe Bryant,12.0
Dec 20,1,Missed 2-pointer from 15 ft,137,357,miss,Kobe Bryant,15.0
Dec 20,2,Missed 2-pointer from 15 ft,47,393,miss,Kobe Bryant,15.0
Dec 20,2,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Dec 20,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 20,2,Missed 2-pointer from 22 ft,239,343,miss,Kobe Bryant,22.0
Dec 20,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 20,2,Made 2-pointer from 19 ft,182,375,make,Kobe Bryant,19.0
Dec 20,2,Missed 2-pointer from 17 ft,41,66,miss,Kobe Bryant,17.0
Dec 20,3,Made 2-pointer from 16 ft,155,117,make,Kobe Bryant,16.0
Dec 20,3,Missed 2-pointer from 15 ft,63,386,miss,Kobe Bryant,15.0
Dec 20,3,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Dec 20,3,Missed 2-pointer from 3 ft,50,207,miss,Kobe Bryant,3.0
Dec 20,3,Missed 2-pointer from 16 ft,55,404,miss,Kobe Bryant,16.0
Dec 20,3,Made 2-pointer from 17 ft,104,84,make,Kobe Bryant,17.0
Dec 20,3,Made 2-pointer from 19 ft,106,426,make,Kobe Bryant,19.0
Dec 20,3,Made 3-pointer from 27 ft,251,419,make,Kobe Bryant,27.0
Dec 20,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 20,4,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 20,4,Made 2-pointer from 14 ft,62,99,make,Kobe Bryant,14.0
Dec 20,4,Missed 2-pointer from 14 ft,60,102,miss,Kobe Bryant,14.0
Dec 20,4,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 20,4,Missed 2-pointer from 17 ft,53,414,miss,Kobe Bryant,17.0
Dec 20,4,Missed 3-pointer from 26 ft,293,329,miss,Kobe Bryant,26.0
Dec 20,4,Made 2-pointer from 11 ft,22,135,make,Kobe Bryant,11.0
Dec 20,4,Missed 2-pointer from 13 ft,90,118,miss,Kobe Bryant,13.0
Dec 20,4,Missed 2-pointer from 15 ft,200,243,miss,Kobe Bryant,15.0
Dec 20,4,Missed 3-pointer from 28 ft,311,329,miss,Kobe Bryant,28.0
Dec 20,1,Missed 2-pointer from 16 ft,42,399,miss,Kobe Bryant,16.0
Dec 20,1,Made 3-pointer from 24 ft,47,-1,make,Kobe Bryant,24.0
Dec 20,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 22,1,Missed 2-pointer from 13 ft,164,312,miss,Kobe Bryant,13.0
Dec 22,1,Made 2-pointer from 17 ft,187,348,make,Kobe Bryant,17.0
Dec 22,1,Made 2-pointer from 19 ft,239,237,make,Kobe Bryant,19.0
Dec 22,1,Missed 2-pointer from 17 ft,63,66,miss,Kobe Bryant,17.0
Dec 22,1,Made 2-pointer from 21 ft,264,225,make,Kobe Bryant,21.0
Dec 22,1,Missed 2-pointer from 15 ft,185,312,miss,Kobe Bryant,15.0
Dec 22,1,Made 3-pointer from 25 ft,239,401,make,Kobe Bryant,25.0
Dec 22,1,Made 2-pointer from 20 ft,78,437,make,Kobe Bryant,20.0
Dec 22,1,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Dec 22,2,Missed 2-pointer from 14 ft,177,307,miss,Kobe Bryant,14.0
Dec 22,2,Made 2-pointer from 16 ft,191,165,make,Kobe Bryant,16.0
Dec 22,2,Made 2-pointer from 16 ft,58,398,make,Kobe Bryant,16.0
Dec 22,2,Made 2-pointer from 20 ft,160,68,make,Kobe Bryant,20.0
Dec 22,2,Made 3-pointer from 26 ft,259,89,make,Kobe Bryant,26.0
Dec 22,2,Missed 2-pointer from 6 ft,111,220,miss,Kobe Bryant,6.0
Dec 22,3,Made 2-pointer from 19 ft,121,68,make,Kobe Bryant,19.0
Dec 22,3,Missed 2-pointer from 17 ft,219,284,miss,Kobe Bryant,17.0
Dec 22,3,Missed 2-pointer from 18 ft,67,416,miss,Kobe Bryant,18.0
Dec 22,3,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Dec 22,4,Missed 2-pointer from 15 ft,124,370,miss,Kobe Bryant,15.0
Dec 22,4,Missed 2-pointer from 6 ft,109,237,miss,Kobe Bryant,6.0
Dec 22,4,Made 2-pointer from 11 ft,91,140,make,Kobe Bryant,11.0
Dec 22,4,Missed 2-pointer from 12 ft,70,120,miss,Kobe Bryant,12.0
Dec 22,4,Missed 2-pointer from 11 ft,144,287,miss,Kobe Bryant,11.0
Dec 22,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 25,1,Made 2-pointer from 20 ft,254,243,make,Kobe Bryant,20.0
Dec 25,1,Made 2-pointer from 19 ft,185,370,make,Kobe Bryant,19.0
Dec 25,1,Made 2-pointer from 16 ft,47,81,make,Kobe Bryant,16.0
Dec 25,1,Missed 2-pointer from 11 ft,52,135,miss,Kobe Bryant,11.0
Dec 25,2,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Dec 25,2,Made 2-pointer from 14 ft,53,378,make,Kobe Bryant,14.0
Dec 25,2,Missed 2-pointer from 17 ft,178,127,miss,Kobe Bryant,17.0
Dec 25,2,Missed 2-pointer from 19 ft,177,375,miss,Kobe Bryant,19.0
Dec 25,2,Missed 2-pointer from 5 ft,98,248,miss,Kobe Bryant,5.0
Dec 25,2,Made 2-pointer from 14 ft,183,217,make,Kobe Bryant,14.0
Dec 25,2,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Dec 25,2,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Dec 25,3,Missed 2-pointer from 17 ft,109,77,miss,Kobe Bryant,17.0
Dec 25,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 25,3,Missed 2-pointer from 7 ft,114,261,miss,Kobe Bryant,7.0
Dec 25,3,Missed 2-pointer from 19 ft,195,118,miss,Kobe Bryant,19.0
Dec 25,4,Missed 3-pointer from 26 ft,198,31,miss,Kobe Bryant,26.0
Dec 25,4,Missed 2-pointer from 11 ft,149,188,miss,Kobe Bryant,11.0
Dec 25,4,Missed 2-pointer from 20 ft,190,100,miss,Kobe Bryant,20.0
Dec 25,4,Missed 2-pointer from 16 ft,185,158,miss,Kobe Bryant,16.0
Dec 25,4,Missed 2-pointer from 15 ft,136,115,miss,Kobe Bryant,15.0
Dec 25,4,Made 3-pointer from 25 ft,302,234,make,Kobe Bryant,25.0
Dec 25,4,Missed 3-pointer from 25 ft,298,197,miss,Kobe Bryant,25.0
Dec 25,4,Missed 3-pointer from 26 ft,274,365,miss,Kobe Bryant,26.0
Dec 28,1,Made 2-pointer from 22 ft,164,430,make,Kobe Bryant,22.0
Dec 28,1,Made 2-pointer from 19 ft,113,64,make,Kobe Bryant,19.0
Dec 28,1,Made 2-pointer from 21 ft,62,31,make,Kobe Bryant,21.0
Dec 28,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 28,1,Made 2-pointer from 10 ft,152,238,make,Kobe Bryant,10.0
Dec 28,1,Made 2-pointer from 18 ft,41,419,make,Kobe Bryant,18.0
Dec 28,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 28,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 28,1,Made 2-pointer from 10 ft,131,297,make,Kobe Bryant,10.0
Dec 28,2,Missed 2-pointer from 18 ft,44,416,miss,Kobe Bryant,18.0
Dec 28,2,Missed 2-pointer from 7 ft,65,304,miss,Kobe Bryant,7.0
Dec 28,2,Missed 2-pointer from 18 ft,42,417,miss,Kobe Bryant,18.0
Dec 28,2,Missed 2-pointer from 17 ft,106,404,miss,Kobe Bryant,17.0
Dec 28,2,Missed 2-pointer from 16 ft,200,304,miss,Kobe Bryant,16.0
Dec 28,3,Made 3-pointer from 23 ft,57,472,make,Kobe Bryant,23.0
Dec 28,3,Missed 2-pointer from 19 ft,239,241,miss,Kobe Bryant,19.0
Dec 28,3,Missed 2-pointer from 22 ft,159,426,miss,Kobe Bryant,22.0
Dec 28,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 28,3,Missed 3-pointer from 25 ft,228,416,miss,Kobe Bryant,25.0
Dec 28,3,Missed 2-pointer from 18 ft,111,404,miss,Kobe Bryant,18.0
Dec 28,3,Made 2-pointer from 18 ft,159,94,make,Kobe Bryant,18.0
Dec 28,3,Made 2-pointer from 16 ft,37,404,make,Kobe Bryant,16.0
Dec 28,3,Made 3-pointer from 25 ft,200,434,make,Kobe Bryant,25.0
Dec 28,4,Missed 2-pointer from 18 ft,49,422,miss,Kobe Bryant,18.0
Dec 28,4,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 29,1,Missed 2-pointer from 18 ft,205,337,miss,Kobe Bryant,18.0
Dec 29,1,Missed 2-pointer from 17 ft,200,325,miss,Kobe Bryant,17.0
Dec 29,1,Missed 2-pointer from 14 ft,191,240,miss,Kobe Bryant,14.0
Dec 29,1,Made 2-pointer from 13 ft,80,368,make,Kobe Bryant,13.0
Dec 29,1,Missed 2-pointer from 18 ft,191,350,miss,Kobe Bryant,18.0
Dec 29,1,Missed 3-pointer from 32 ft,298,440,miss,Kobe Bryant,32.0
Dec 29,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 29,3,Missed 2-pointer from 14 ft,173,299,miss,Kobe Bryant,14.0
Dec 29,3,Made 2-pointer from 18 ft,223,299,make,Kobe Bryant,18.0
Dec 29,3,Missed 2-pointer from 18 ft,214,314,miss,Kobe Bryant,18.0
Dec 29,3,Missed 2-pointer from 13 ft,41,368,miss,Kobe Bryant,13.0
Dec 29,3,Made 2-pointer from 14 ft,191,258,make,Kobe Bryant,14.0
Dec 29,3,Missed 2-pointer from 17 ft,200,317,miss,Kobe Bryant,17.0
Dec 29,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Dec 29,4,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 4,1,Made 2-pointer from 16 ft,203,296,make,Kobe Bryant,16.0
Jan 4,1,Missed 2-pointer from 22 ft,257,161,miss,Kobe Bryant,22.0
Jan 4,1,Made 2-pointer from 11 ft,76,343,make,Kobe Bryant,11.0
Jan 4,1,Made 2-pointer from 21 ft,233,132,make,Kobe Bryant,21.0
Jan 4,1,Made 2-pointer from 20 ft,224,335,make,Kobe Bryant,20.0
Jan 4,1,Missed 3-pointer from 39 ft,420,117,miss,Kobe Bryant,39.0
Jan 4,2,Made 2-pointer from 21 ft,241,158,make,Kobe Bryant,21.0
Jan 4,2,Missed 3-pointer from 25 ft,244,394,miss,Kobe Bryant,25.0
Jan 4,2,Made 2-pointer from 18 ft,139,398,make,Kobe Bryant,18.0
Jan 4,2,Missed 2-pointer from 10 ft,60,342,miss,Kobe Bryant,10.0
Jan 4,2,Made 2-pointer from 11 ft,113,329,make,Kobe Bryant,11.0
Jan 4,2,Missed 3-pointer from 25 ft,303,253,miss,Kobe Bryant,25.0
Jan 4,3,Made 2-pointer from 19 ft,49,427,make,Kobe Bryant,19.0
Jan 4,3,Missed 2-pointer from 12 ft,113,135,miss,Kobe Bryant,12.0
Jan 4,3,Made 2-pointer from 20 ft,219,338,make,Kobe Bryant,20.0
Jan 4,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 4,3,Missed 2-pointer from 13 ft,180,227,miss,Kobe Bryant,13.0
Jan 4,3,Missed 2-pointer from 17 ft,31,407,miss,Kobe Bryant,17.0
Jan 4,3,Missed 3-pointer from 24 ft,219,69,miss,Kobe Bryant,24.0
Jan 4,3,Missed 2-pointer from 17 ft,218,266,miss,Kobe Bryant,17.0
Jan 4,4,Missed 2-pointer from 18 ft,132,399,miss,Kobe Bryant,18.0
Jan 4,4,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 4,4,Made 2-pointer from 13 ft,180,232,make,Kobe Bryant,13.0
Jan 4,4,Missed 3-pointer from 26 ft,302,196,miss,Kobe Bryant,26.0
Jan 4,4,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 4,4,Missed 2-pointer from 24 ft,187,432,miss,Kobe Bryant,24.0
Jan 4,4,Made 2-pointer from 20 ft,183,89,make,Kobe Bryant,20.0
Jan 4,4,Missed 2-pointer from 20 ft,241,181,miss,Kobe Bryant,20.0
Jan 4,4,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 4,4,Missed 3-pointer from 25 ft,290,168,miss,Kobe Bryant,25.0
Jan 4,4,Missed 3-pointer from 25 ft,270,355,miss,Kobe Bryant,25.0
Jan 5,1,Made 2-pointer from 18 ft,196,343,make,Kobe Bryant,18.0
Jan 5,1,Made 2-pointer from 15 ft,187,294,make,Kobe Bryant,15.0
Jan 5,1,Made 2-pointer from 14 ft,185,292,make,Kobe Bryant,14.0
Jan 5,1,Made 2-pointer from 15 ft,47,386,make,Kobe Bryant,15.0
Jan 5,1,Missed 3-pointer from 25 ft,292,161,miss,Kobe Bryant,25.0
Jan 5,1,Missed 2-pointer from 21 ft,206,105,miss,Kobe Bryant,21.0
Jan 5,1,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 5,1,Made 2-pointer from 7 ft,85,178,make,Kobe Bryant,7.0
Jan 5,1,Missed 2-pointer from 17 ft,159,366,miss,Kobe Bryant,17.0
Jan 5,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 5,1,Missed 2-pointer from 14 ft,191,266,miss,Kobe Bryant,14.0
Jan 5,2,Made 2-pointer from 7 ft,111,201,make,Kobe Bryant,7.0
Jan 5,2,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 5,2,Missed 2-pointer from 20 ft,210,117,miss,Kobe Bryant,20.0
Jan 5,3,Missed 2-pointer from 12 ft,149,314,miss,Kobe Bryant,12.0
Jan 5,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 5,3,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 5,3,Missed 3-pointer from 24 ft,95,3,miss,Kobe Bryant,24.0
Jan 5,3,Made 2-pointer from 20 ft,101,437,make,Kobe Bryant,20.0
Jan 5,3,Missed 2-pointer from 17 ft,198,161,miss,Kobe Bryant,17.0
Jan 5,4,Made 2-pointer from 17 ft,185,138,make,Kobe Bryant,17.0
Jan 5,4,Missed 2-pointer from 6 ft,72,292,miss,Kobe Bryant,6.0
Jan 5,4,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 5,4,Made 3-pointer from 26 ft,244,63,make,Kobe Bryant,26.0
Jan 5,4,Made 2-pointer from 14 ft,39,104,make,Kobe Bryant,14.0
Jan 5,4,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 5,4,Missed 2-pointer from 7 ft,99,286,miss,Kobe Bryant,7.0
Jan 5,4,Missed 3-pointer from 27 ft,272,91,miss,Kobe Bryant,27.0
Jan 5,4,Missed 3-pointer from 26 ft,219,437,miss,Kobe Bryant,26.0
Jan 7,1,Missed 2-pointer from 21 ft,223,357,miss,Kobe Bryant,21.0
Jan 7,1,Missed 2-pointer from 15 ft,88,389,miss,Kobe Bryant,15.0
Jan 7,1,Missed 2-pointer from 6 ft,86,284,miss,Kobe Bryant,6.0
Jan 7,1,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 7,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 7,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 7,1,Missed 3-pointer from 38 ft,389,421,miss,Kobe Bryant,38.0
Jan 7,2,Missed 2-pointer from 15 ft,52,92,miss,Kobe Bryant,15.0
Jan 7,2,Made 3-pointer from 25 ft,292,188,make,Kobe Bryant,25.0
Jan 7,2,Made 3-pointer from 26 ft,277,115,make,Kobe Bryant,26.0
Jan 7,2,Made 3-pointer from 26 ft,280,365,make,Kobe Bryant,26.0
Jan 7,2,Made 3-pointer from 26 ft,277,358,make,Kobe Bryant,26.0
Jan 7,2,Made 3-pointer from 26 ft,295,141,make,Kobe Bryant,26.0
Jan 7,2,Made 3-pointer from 25 ft,257,376,make,Kobe Bryant,25.0
Jan 7,3,Made 2-pointer from 9 ft,45,146,make,Kobe Bryant,9.0
Jan 7,3,Made 3-pointer from 25 ft,262,109,make,Kobe Bryant,25.0
Jan 7,3,Made 3-pointer from 25 ft,264,114,make,Kobe Bryant,25.0
Jan 7,3,Made 3-pointer from 25 ft,283,141,make,Kobe Bryant,25.0
Jan 7,3,Missed 3-pointer from 23 ft,47,8,miss,Kobe Bryant,23.0
Jan 7,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 7,3,Made 3-pointer from 25 ft,267,361,make,Kobe Bryant,25.0
Jan 7,3,Made 3-pointer from 26 ft,293,329,make,Kobe Bryant,26.0
Jan 7,3,Missed 2-pointer from 15 ft,139,360,miss,Kobe Bryant,15.0
Jan 7,3,Missed 3-pointer from 26 ft,190,25,miss,Kobe Bryant,26.0
Jan 7,4,Missed 3-pointer from 26 ft,295,315,miss,Kobe Bryant,26.0
Jan 7,4,Made 3-pointer from 25 ft,274,353,make,Kobe Bryant,25.0
Jan 7,4,Missed 3-pointer from 26 ft,300,183,miss,Kobe Bryant,26.0
Jan 7,4,Missed 3-pointer from 25 ft,280,133,miss,Kobe Bryant,25.0
Jan 10,1,Missed 2-pointer from 15 ft,83,384,miss,Kobe Bryant,15.0
Jan 10,1,Missed 3-pointer from 25 ft,206,437,miss,Kobe Bryant,25.0
Jan 10,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 10,1,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 10,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 10,2,Missed 3-pointer from 23 ft,41,467,miss,Kobe Bryant,23.0
Jan 10,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 10,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 10,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 10,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 10,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 10,3,Missed 2-pointer from 21 ft,154,56,miss,Kobe Bryant,21.0
Jan 12,1,Made 2-pointer from 20 ft,247,196,make,Kobe Bryant,20.0
Jan 12,1,Made 2-pointer from 19 ft,196,112,make,Kobe Bryant,19.0
Jan 12,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 12,1,Missed 3-pointer from 25 ft,298,227,miss,Kobe Bryant,25.0
Jan 12,1,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 12,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 12,2,Made 2-pointer from 8 ft,113,286,make,Kobe Bryant,8.0
Jan 12,2,Made 2-pointer from 8 ft,131,250,make,Kobe Bryant,8.0
Jan 12,2,Missed 2-pointer from 17 ft,55,68,miss,Kobe Bryant,17.0
Jan 12,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 12,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 12,3,Missed 3-pointer from 25 ft,239,69,miss,Kobe Bryant,25.0
Jan 12,3,Missed 3-pointer from 25 ft,264,360,miss,Kobe Bryant,25.0
Jan 12,3,Missed 2-pointer from 12 ft,31,125,miss,Kobe Bryant,12.0
Jan 12,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 12,3,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 12,3,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 12,4,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 12,4,Made 2-pointer from 14 ft,70,378,make,Kobe Bryant,14.0
Jan 12,4,Missed 2-pointer from 18 ft,81,414,miss,Kobe Bryant,18.0
Jan 12,4,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 15,1,Made 2-pointer from 18 ft,53,424,make,Kobe Bryant,18.0
Jan 15,1,Made 2-pointer from 15 ft,76,384,make,Kobe Bryant,15.0
Jan 15,1,Missed 2-pointer from 8 ft,132,246,miss,Kobe Bryant,8.0
Jan 15,1,Missed 2-pointer from 9 ft,134,226,miss,Kobe Bryant,9.0
Jan 15,1,Missed 2-pointer from 22 ft,236,361,miss,Kobe Bryant,22.0
Jan 15,1,Missed 2-pointer from 19 ft,50,54,miss,Kobe Bryant,19.0
Jan 15,1,Made 2-pointer from 17 ft,223,234,make,Kobe Bryant,17.0
Jan 15,1,Missed 2-pointer from 15 ft,85,92,miss,Kobe Bryant,15.0
Jan 15,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 15,2,Made 3-pointer from 24 ft,287,204,make,Kobe Bryant,24.0
Jan 15,2,Missed 3-pointer from 23 ft,53,465,miss,Kobe Bryant,23.0
Jan 15,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 15,2,Made 3-pointer from 24 ft,111,476,make,Kobe Bryant,24.0
Jan 15,2,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 15,3,Missed 2-pointer from 14 ft,113,118,miss,Kobe Bryant,14.0
Jan 15,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 15,3,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
Jan 15,3,Made 2-pointer from 22 ft,272,243,make,Kobe Bryant,22.0
Jan 15,3,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 15,4,Missed 2-pointer from 20 ft,45,442,miss,Kobe Bryant,20.0
Jan 15,4,Missed 2-pointer from 15 ft,93,388,miss,Kobe Bryant,15.0
Jan 15,4,Missed 2-pointer from 16 ft,50,404,miss,Kobe Bryant,16.0
Jan 15,4,Made 2-pointer from 0 ft,50,240,make,Kobe Bryant,0.0
Jan 15,4,Missed 2-pointer from 17 ft,131,384,miss,Kobe Bryant,17.0
Jan 15,4,Missed 2-pointer from 21 ft,149,51,miss,Kobe Bryant,21.0
Jan 15,4,Missed 2-pointer from 11 ft,119,320,miss,Kobe Bryant,11.0
Jan 15,4,Missed 2-pointer from 11 ft,127,168,miss,Kobe Bryant,11.0
Jan 15,4,Missed 2-pointer from 0 ft,50,240,miss,Kobe Bryant,0.0
