Date,Quarter,Action,Top,Left,Result,Player,Distance (ft)
Mar 28,3,Missed 3-pointer from 24 ft,269,348,miss,Dirk Nowitzki,24.0
Mar 28,3,Made 2-pointer from 21 ft,210,100,make,Dirk Nowitzki,21.0
Mar 28,3,Missed 3-pointer from 25 ft,295,251,miss,Dirk Nowitzki,25.0
Mar 28,3,Made 2-pointer from 5 ft,72,284,make,Dirk Nowitzki,5.0
Mar 28,3,Missed 2-pointer from 21 ft,162,417,miss,Dirk Nowitzki,21.0
Mar 30,1,Made 3-pointer from 25 ft,242,398,make,Dirk Nowitzki,25.0
Mar 30,1,Missed 3-pointer from 25 ft,287,319,miss,Dirk Nowitzki,25.0
Mar 30,1,Missed 3-pointer from 26 ft,210,444,miss,Dirk Nowitzki,26.0
Mar 30,1,Made 3-pointer from 25 ft,198,445,make,Dirk Nowitzki,25.0
Mar 30,1,Missed 2-pointer from 16 ft,201,279,miss,Dirk Nowitzki,16.0
Mar 30,1,Made 2-pointer from 21 ft,24,33,make,Dirk Nowitzki,21.0
Mar 30,1,Missed 3-pointer from 26 ft,251,404,miss,Dirk Nowitzki,26.0
Mar 30,2,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Mar 30,2,Made 2-pointer from 12 ft,99,353,make,Dirk Nowitzki,12.0
Mar 30,2,Missed 3-pointer from 25 ft,172,22,miss,Dirk Nowitzki,25.0
Mar 30,2,Made 2-pointer from 20 ft,182,388,make,Dirk Nowitzki,20.0
Mar 30,2,Made 3-pointer from 24 ft,182,445,make,Dirk Nowitzki,24.0
Mar 30,3,Made 3-pointer from 25 ft,185,455,make,Dirk Nowitzki,25.0
Mar 30,3,Missed 2-pointer from 20 ft,34,40,miss,Dirk Nowitzki,20.0
Mar 30,3,Made 3-pointer from 25 ft,196,444,make,Dirk Nowitzki,25.0
Mar 30,3,Made 2-pointer from 18 ft,145,89,make,Dirk Nowitzki,18.0
Mar 30,3,Made 2-pointer from 17 ft,41,71,make,Dirk Nowitzki,17.0
Mar 30,3,Made 3-pointer from 24 ft,183,41,make,Dirk Nowitzki,24.0
Mar 30,3,Missed 2-pointer from 20 ft,154,414,miss,Dirk Nowitzki,20.0
Mar 30,4,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 1,1,Missed 3-pointer from 24 ft,249,100,miss,Dirk Nowitzki,24.0
Apr 1,1,Made 2-pointer from 11 ft,91,340,make,Dirk Nowitzki,11.0
Apr 1,1,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 1,1,Made 2-pointer from 12 ft,111,343,make,Dirk Nowitzki,12.0
Apr 1,1,Missed 2-pointer from 20 ft,218,132,miss,Dirk Nowitzki,20.0
Apr 1,1,Missed 2-pointer from 18 ft,195,340,miss,Dirk Nowitzki,18.0
Apr 1,1,Missed 2-pointer from 6 ft,104,274,miss,Dirk Nowitzki,6.0
Apr 1,1,Missed 2-pointer from 17 ft,55,411,miss,Dirk Nowitzki,17.0
Apr 1,2,Made 2-pointer from 12 ft,136,330,make,Dirk Nowitzki,12.0
Apr 1,2,Missed 2-pointer from 21 ft,31,30,miss,Dirk Nowitzki,21.0
Apr 1,2,Made 2-pointer from 16 ft,49,396,make,Dirk Nowitzki,16.0
Apr 1,2,Missed 2-pointer from 4 ft,88,263,miss,Dirk Nowitzki,4.0
Apr 1,2,Made 2-pointer from 16 ft,72,396,make,Dirk Nowitzki,16.0
Apr 1,2,Made 2-pointer from 13 ft,142,328,make,Dirk Nowitzki,13.0
Apr 1,3,Made 2-pointer from 22 ft,108,455,make,Dirk Nowitzki,22.0
Apr 1,3,Missed 2-pointer from 18 ft,116,403,miss,Dirk Nowitzki,18.0
Apr 1,3,Made 2-pointer from 20 ft,200,378,make,Dirk Nowitzki,20.0
Apr 1,3,Missed 2-pointer from 17 ft,214,297,miss,Dirk Nowitzki,17.0
Apr 1,3,Missed 3-pointer from 25 ft,206,429,miss,Dirk Nowitzki,25.0
Apr 1,3,Missed 2-pointer from 4 ft,85,212,miss,Dirk Nowitzki,4.0
Apr 1,3,Made 3-pointer from 24 ft,280,181,make,Dirk Nowitzki,24.0
Apr 1,4,Missed 2-pointer from 20 ft,155,72,miss,Dirk Nowitzki,20.0
Apr 1,4,Made 2-pointer from 7 ft,116,255,make,Dirk Nowitzki,7.0
Apr 3,1,Made 2-pointer from 19 ft,170,389,make,Dirk Nowitzki,19.0
Apr 3,1,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 3,1,Made 2-pointer from 21 ft,259,260,make,Dirk Nowitzki,21.0
Apr 3,1,Missed 3-pointer from 25 ft,234,72,miss,Dirk Nowitzki,25.0
Apr 3,1,Missed 2-pointer from 0 ft,50,240,miss,Dirk Nowitzki,0.0
Apr 3,1,Missed 2-pointer from 17 ft,216,192,miss,Dirk Nowitzki,17.0
Apr 3,2,Missed 2-pointer from 20 ft,178,394,miss,Dirk Nowitzki,20.0
Apr 3,2,Missed 2-pointer from 21 ft,257,194,miss,Dirk Nowitzki,21.0
Apr 3,2,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 3,2,Missed 3-pointer from 25 ft,251,99,miss,Dirk Nowitzki,25.0
Apr 3,2,Missed 2-pointer from 4 ft,76,274,miss,Dirk Nowitzki,4.0
Apr 3,2,Made 2-pointer from 18 ft,200,334,make,Dirk Nowitzki,18.0
Apr 3,3,Missed 2-pointer from 18 ft,218,174,miss,Dirk Nowitzki,18.0
Apr 3,3,Made 3-pointer from 25 ft,239,82,make,Dirk Nowitzki,25.0
Apr 3,3,Missed 3-pointer from 25 ft,203,435,miss,Dirk Nowitzki,25.0
Apr 3,3,Made 2-pointer from 4 ft,81,220,make,Dirk Nowitzki,4.0
Apr 3,4,Missed 2-pointer from 10 ft,78,148,miss,Dirk Nowitzki,10.0
Apr 3,4,Missed 3-pointer from 24 ft,267,128,miss,Dirk Nowitzki,24.0
Apr 3,4,Missed 2-pointer from 0 ft,50,240,miss,Dirk Nowitzki,0.0
Apr 3,4,Missed 2-pointer from 0 ft,50,240,miss,Dirk Nowitzki,0.0
Apr 3,4,Missed 3-pointer from 24 ft,260,115,miss,Dirk Nowitzki,24.0
Apr 5,1,Made 3-pointer from 24 ft,270,343,make,Dirk Nowitzki,24.0
Apr 5,1,Made 2-pointer from 18 ft,214,307,make,Dirk Nowitzki,18.0
Apr 5,1,Made 2-pointer from 16 ft,211,230,make,Dirk Nowitzki,16.0
Apr 5,1,Missed 2-pointer from 19 ft,218,337,miss,Dirk Nowitzki,19.0
Apr 5,1,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 5,1,Missed 2-pointer from 20 ft,93,40,miss,Dirk Nowitzki,20.0
Apr 5,1,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 5,2,Missed 2-pointer from 12 ft,116,337,miss,Dirk Nowitzki,12.0
Apr 5,2,Missed 2-pointer from 19 ft,145,403,miss,Dirk Nowitzki,19.0
Apr 5,2,Made 2-pointer from 20 ft,164,81,make,Dirk Nowitzki,20.0
Apr 5,2,Missed 2-pointer from 22 ft,251,338,miss,Dirk Nowitzki,22.0
Apr 5,2,Made 2-pointer from 13 ft,180,211,make,Dirk Nowitzki,13.0
Apr 5,2,Missed 2-pointer from 14 ft,193,224,miss,Dirk Nowitzki,14.0
Apr 5,3,Made 2-pointer from 18 ft,195,352,make,Dirk Nowitzki,18.0
Apr 5,3,Missed 2-pointer from 11 ft,103,148,miss,Dirk Nowitzki,11.0
Apr 5,3,Missed 3-pointer from 25 ft,288,174,miss,Dirk Nowitzki,25.0
Apr 5,3,Made 2-pointer from 15 ft,196,201,make,Dirk Nowitzki,15.0
Apr 5,3,Missed 3-pointer from 25 ft,249,87,miss,Dirk Nowitzki,25.0
Apr 5,3,Missed 3-pointer from 25 ft,269,123,miss,Dirk Nowitzki,25.0
Apr 5,3,Made 3-pointer from 23 ft,95,470,make,Dirk Nowitzki,23.0
Apr 5,4,Missed 2-pointer from 21 ft,85,445,miss,Dirk Nowitzki,21.0
Apr 5,4,Missed 3-pointer from 23 ft,50,472,miss,Dirk Nowitzki,23.0
Apr 8,1,Missed 2-pointer from 15 ft,201,209,miss,Dirk Nowitzki,15.0
Apr 8,1,Missed 2-pointer from 22 ft,233,370,miss,Dirk Nowitzki,22.0
Apr 8,1,Missed 3-pointer from 30 ft,315,109,miss,Dirk Nowitzki,30.0
Apr 8,1,Missed 2-pointer from 17 ft,203,320,miss,Dirk Nowitzki,17.0
Apr 8,1,Made 3-pointer from 25 ft,262,365,make,Dirk Nowitzki,25.0
Apr 8,2,Missed 3-pointer from 25 ft,280,140,miss,Dirk Nowitzki,25.0
Apr 8,2,Made 2-pointer from 15 ft,62,393,make,Dirk Nowitzki,15.0
Apr 8,2,Missed 2-pointer from 17 ft,149,381,miss,Dirk Nowitzki,17.0
Apr 8,2,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 8,2,Made 2-pointer from 9 ft,96,322,make,Dirk Nowitzki,9.0
Apr 8,2,Made 3-pointer from 25 ft,297,238,make,Dirk Nowitzki,25.0
Apr 8,3,Missed 3-pointer from 26 ft,275,361,miss,Dirk Nowitzki,26.0
Apr 8,3,Missed 2-pointer from 14 ft,36,378,miss,Dirk Nowitzki,14.0
Apr 8,3,Made 2-pointer from 13 ft,177,237,make,Dirk Nowitzki,13.0
Apr 8,3,Missed 3-pointer from 26 ft,274,381,miss,Dirk Nowitzki,26.0
Apr 8,3,Missed 2-pointer from 7 ft,119,224,miss,Dirk Nowitzki,7.0
Apr 8,3,Missed 2-pointer from 17 ft,206,307,miss,Dirk Nowitzki,17.0
Apr 8,3,Made 2-pointer from 19 ft,60,432,make,Dirk Nowitzki,19.0
Apr 8,4,Missed 3-pointer from 26 ft,308,261,miss,Dirk Nowitzki,26.0
Apr 8,4,Made 2-pointer from 15 ft,150,352,make,Dirk Nowitzki,15.0
Apr 9,1,Missed 2-pointer from 16 ft,98,388,miss,Dirk Nowitzki,16.0
Apr 9,1,Made 2-pointer from 10 ft,142,268,make,Dirk Nowitzki,10.0
Apr 9,1,Missed 2-pointer from 16 ft,113,391,miss,Dirk Nowitzki,16.0
Apr 9,1,Missed 2-pointer from 12 ft,62,357,miss,Dirk Nowitzki,12.0
Apr 9,1,Made 3-pointer from 25 ft,203,432,make,Dirk Nowitzki,25.0
Apr 9,1,Made 2-pointer from 16 ft,145,366,make,Dirk Nowitzki,16.0
Apr 9,1,Missed 2-pointer from 15 ft,124,104,miss,Dirk Nowitzki,15.0
Apr 9,2,Made 3-pointer from 25 ft,185,449,make,Dirk Nowitzki,25.0
Apr 9,2,Missed 2-pointer from 16 ft,85,398,miss,Dirk Nowitzki,16.0
Apr 9,2,Missed 2-pointer from 14 ft,70,380,miss,Dirk Nowitzki,14.0
Apr 9,2,Missed 2-pointer from 15 ft,67,389,miss,Dirk Nowitzki,15.0
Apr 9,3,Made 2-pointer from 17 ft,160,104,make,Dirk Nowitzki,17.0
Apr 9,3,Missed 2-pointer from 19 ft,178,375,miss,Dirk Nowitzki,19.0
Apr 9,3,Missed 3-pointer from 24 ft,187,40,miss,Dirk Nowitzki,24.0
Apr 9,3,Missed 2-pointer from 17 ft,165,363,miss,Dirk Nowitzki,17.0
Apr 9,4,Made 3-pointer from 25 ft,216,422,make,Dirk Nowitzki,25.0
Apr 9,4,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 11,1,Made 2-pointer from 19 ft,147,399,make,Dirk Nowitzki,19.0
Apr 11,1,Missed 3-pointer from 24 ft,267,137,miss,Dirk Nowitzki,24.0
Apr 11,1,Made 2-pointer from 15 ft,203,230,make,Dirk Nowitzki,15.0
Apr 11,1,Made 3-pointer from 25 ft,295,243,make,Dirk Nowitzki,25.0
Apr 11,1,Missed 2-pointer from 0 ft,50,240,miss,Dirk Nowitzki,0.0
Apr 11,1,Made 2-pointer from 19 ft,229,299,make,Dirk Nowitzki,19.0
Apr 11,1,Missed 2-pointer from 0 ft,50,240,miss,Dirk Nowitzki,0.0
Apr 11,1,Missed 2-pointer from 18 ft,145,393,miss,Dirk Nowitzki,18.0
Apr 11,2,Made 2-pointer from 16 ft,206,248,make,Dirk Nowitzki,16.0
Apr 11,2,Missed 2-pointer from 14 ft,136,345,miss,Dirk Nowitzki,14.0
Apr 11,3,Missed 2-pointer from 14 ft,45,99,miss,Dirk Nowitzki,14.0
Apr 11,3,Missed 3-pointer from 25 ft,262,370,miss,Dirk Nowitzki,25.0
Apr 11,3,Missed 2-pointer from 3 ft,72,222,miss,Dirk Nowitzki,3.0
Apr 11,3,Made 3-pointer from 22 ft,41,463,make,Dirk Nowitzki,22.0
Apr 11,3,Missed 2-pointer from 8 ft,104,294,miss,Dirk Nowitzki,8.0
Apr 11,3,Missed 2-pointer from 9 ft,119,181,miss,Dirk Nowitzki,9.0
Apr 11,4,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 11,4,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 11,4,Missed 2-pointer from 6 ft,111,225,miss,Dirk Nowitzki,6.0
Apr 11,4,Made 3-pointer from 24 ft,228,407,make,Dirk Nowitzki,24.0
Apr 11,4,Missed 2-pointer from 15 ft,122,370,miss,Dirk Nowitzki,15.0
Apr 11,4,Made 3-pointer from 24 ft,210,422,make,Dirk Nowitzki,24.0
Apr 12,1,Missed 2-pointer from 19 ft,236,266,miss,Dirk Nowitzki,19.0
Apr 12,1,Missed 2-pointer from 5 ft,98,250,miss,Dirk Nowitzki,5.0
Apr 12,1,Made 2-pointer from 18 ft,228,276,make,Dirk Nowitzki,18.0
Apr 12,1,Made 3-pointer from 23 ft,80,468,make,Dirk Nowitzki,23.0
Apr 12,2,Missed 2-pointer from 20 ft,173,398,miss,Dirk Nowitzki,20.0
Apr 12,2,Missed 2-pointer from 4 ft,86,264,miss,Dirk Nowitzki,4.0
Apr 12,2,Made 3-pointer from 25 ft,264,365,make,Dirk Nowitzki,25.0
Apr 12,3,Missed 3-pointer from 25 ft,262,110,miss,Dirk Nowitzki,25.0
Apr 12,3,Made 3-pointer from 24 ft,121,468,make,Dirk Nowitzki,24.0
Apr 12,3,Missed 2-pointer from 0 ft,50,240,miss,Dirk Nowitzki,0.0
Apr 12,3,Made 2-pointer from 11 ft,73,350,make,Dirk Nowitzki,11.0
Apr 12,3,Made 2-pointer from 19 ft,178,376,make,Dirk Nowitzki,19.0
Apr 12,3,Missed 2-pointer from 8 ft,98,174,miss,Dirk Nowitzki,8.0
Apr 12,4,Missed 2-pointer from 12 ft,119,334,miss,Dirk Nowitzki,12.0
Apr 12,4,Missed 2-pointer from 16 ft,39,403,miss,Dirk Nowitzki,16.0
Apr 12,4,Made 2-pointer from 17 ft,124,91,make,Dirk Nowitzki,17.0
Apr 12,4,Made 2-pointer from 15 ft,177,317,make,Dirk Nowitzki,15.0
Apr 12,4,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 12,4,Made 2-pointer from 18 ft,134,398,make,Dirk Nowitzki,18.0
Apr 12,4,Missed 2-pointer from 17 ft,53,409,miss,Dirk Nowitzki,17.0
Apr 12,4,Missed 3-pointer from 23 ft,58,472,miss,Dirk Nowitzki,23.0
Apr 12,4,Missed 2-pointer from 0 ft,50,240,miss,Dirk Nowitzki,0.0
Apr 14,1,Made 2-pointer from 16 ft,90,84,make,Dirk Nowitzki,16.0
Apr 14,1,Made 2-pointer from 10 ft,147,214,make,Dirk Nowitzki,10.0
Apr 14,1,Missed 2-pointer from 0 ft,50,240,miss,Dirk Nowitzki,0.0
Apr 14,1,Missed 2-pointer from 5 ft,70,283,miss,Dirk Nowitzki,5.0
Apr 14,1,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 14,1,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 14,2,Missed 2-pointer from 0 ft,50,240,miss,Dirk Nowitzki,0.0
Apr 14,2,Made 2-pointer from 13 ft,58,370,make,Dirk Nowitzki,13.0
Apr 14,2,Made 2-pointer from 8 ft,93,311,make,Dirk Nowitzki,8.0
Apr 14,2,Made 2-pointer from 15 ft,49,391,make,Dirk Nowitzki,15.0
Apr 14,2,Missed 2-pointer from 14 ft,29,99,miss,Dirk Nowitzki,14.0
Apr 14,2,Missed 3-pointer from 24 ft,121,12,miss,Dirk Nowitzki,24.0
Apr 14,3,Made 2-pointer from 15 ft,134,370,make,Dirk Nowitzki,15.0
Apr 14,3,Made 2-pointer from 17 ft,190,137,make,Dirk Nowitzki,17.0
Apr 14,3,Made 2-pointer from 22 ft,203,394,make,Dirk Nowitzki,22.0
Apr 14,3,Missed 3-pointer from 24 ft,183,444,miss,Dirk Nowitzki,24.0
Apr 14,3,Missed 2-pointer from 21 ft,154,417,miss,Dirk Nowitzki,21.0
Apr 14,3,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 14,4,Made 2-pointer from 13 ft,157,311,make,Dirk Nowitzki,13.0
Apr 14,4,Made 2-pointer from 21 ft,116,440,make,Dirk Nowitzki,21.0
Apr 14,4,Made 2-pointer from 0 ft,50,240,make,Dirk Nowitzki,0.0
Apr 16,1,Made 2-pointer from 11 ft,76,348,make,Dirk Nowitzki,11.0
Apr 16,1,Missed 2-pointer from 16 ft,132,376,miss,Dirk Nowitzki,16.0
Apr 16,1,Made 2-pointer from 13 ft,63,373,make,Dirk Nowitzki,13.0
Apr 16,1,Made 3-pointer from 24 ft,260,114,make,Dirk Nowitzki,24.0
Apr 16,1,Missed 2-pointer from 6 ft,106,245,miss,Dirk Nowitzki,6.0
Apr 16,1,Missed 2-pointer from 17 ft,72,411,miss,Dirk Nowitzki,17.0
Apr 16,2,Made 3-pointer from 24 ft,244,92,make,Dirk Nowitzki,24.0
Apr 16,2,Missed 2-pointer from 15 ft,129,365,miss,Dirk Nowitzki,15.0
Apr 16,2,Missed 2-pointer from 14 ft,55,378,miss,Dirk Nowitzki,14.0
Apr 16,2,Missed 3-pointer from 24 ft,67,481,miss,Dirk Nowitzki,24.0
Apr 16,2,Missed 2-pointer from 4 ft,68,206,miss,Dirk Nowitzki,4.0
Apr 16,2,Missed 2-pointer from 19 ft,219,143,miss,Dirk Nowitzki,19.0
Apr 16,3,Made 2-pointer from 18 ft,142,84,make,Dirk Nowitzki,18.0
Apr 16,3,Missed 2-pointer from 15 ft,132,118,miss,Dirk Nowitzki,15.0
Apr 16,3,Made 2-pointer from 13 ft,103,125,make,Dirk Nowitzki,13.0
Apr 16,3,Missed 2-pointer from 12 ft,170,238,miss,Dirk Nowitzki,12.0
Apr 16,3,Made 2-pointer from 3 ft,63,263,make,Dirk Nowitzki,3.0
Apr 16,3,Missed 2-pointer from 16 ft,183,153,miss,Dirk Nowitzki,16.0
Apr 16,3,Missed 2-pointer from 15 ft,132,110,miss,Dirk Nowitzki,15.0
Apr 16,3,Made 2-pointer from 13 ft,108,360,make,Dirk Nowitzki,13.0
Apr 16,4,Missed 2-pointer from 19 ft,109,419,miss,Dirk Nowitzki,19.0
Apr 16,4,Missed 2-pointer from 18 ft,177,109,miss,Dirk Nowitzki,18.0
Apr 16,4,Missed 2-pointer from 20 ft,201,371,miss,Dirk Nowitzki,20.0
Apr 16,4,Made 2-pointer from 18 ft,165,381,make,Dirk Nowitzki,18.0
